SciName,Taxonomy,Vil_Code,sell,use,food,medicine,CHECK,Qty_sell,Qty_use,Qty_food,Qty_med,Inc_sell,Inc_use,Inc_food,Inc_medicine,No_HH,Qty_p_HH,Qty,PPU_LAK,PPU_USD,Income_USD,Time_Travel,Status_en,Status_rel,Status_abs,Reason_en,Forest,Riparian,bamboo,bush_fallow,upland_field,others,CHECK_2,Qty_For,Qty_Rip,Qty_Bam,Qty_Bfa,Qty_UpF,Qty_Oth,Inc_For,Inc_Rip,Inc_Bam,Inc_Bfa,Inc_UpF,Inc_Oth,For_sell_inc,For_use_inc,For_food_inc,For_med_inc,Rip_sell_inc,Rip_use_inc,Rip_food_inc,Rip_med_inc,bam_sell_inc,Bam_use_inc,Bam_food_inc,Bam_med_inc,Bfa_sell_inc,Bfa_use_inc,Bfa_food_inc,Bfa_med_inc,UpF_sell_inc,UpF_use_inc,UpF_food_inc,UpF_med_inc,Oth_sell_inc,Oth_use_inc,Oth_food_inc,Oth_med_inc
Spilanthes acmella,Herb,609026,0,0,1,0,1,0,0,38,0,0,0,0,0,38,1,38,0,0,0,90,Stable,0,0,NA,1,0,0,0,0,0,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spilanthes acmella,Herb,609026,0,0,1,0,1,0,0,19,0,0,0,0,0,38,0.5,19,0,0,0,5,Stable,0,0,NA,0,0,0,1,0,0,1,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spilanthes acmella,Herb,609029,1,0,1,0,2,222,0,222,0,55.5,0,55.5,0,74,6,444,2000,0.25,111,60,Stable,0,0,NA,1,0,0,0,0,0,1,444,0,0,0,0,0,111,0,0,0,0,0,55.5,0,55.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spilanthes acmella,Herb,609030,1,0,1,0,2,125,0,125,0,78.125,0,78.125,0,50,5,250,5000,0.625,156.25,60,Stable,0,0,not change,1,1,0,0,0,0,2,125,125,0,0,0,0,78.1,78.1,0,0,0,0,39.05,0,39.05,0,39.05,0,39.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spilanthes acmella,Herb,609031,0,0,1,0,1,0,0,62,0,0,0,0,0,62,1,62,0,0,0,20,Stable,0,0,NA,0,1,0,0,0,0,1,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spilanthes acmella,Herb,609036,1,0,1,0,2,485,0,485,0,0,0,0,0,97,10,970,0,0,0,30,Stable,0,0,NA,1,0,0,0,0,0,1,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spilanthes acmella,Herb,609038,0,0,1,0,1,0,0,13.2,0,0,0,0,0,66,0.2,13.2,0,0,0,60,Stable,0,0,not change,1,1,0,0,0,0,2,6.6,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spilanthes acmella,Herb,609039,0,0,1,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,60,Stable,0,0,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spilanthes acmella,Herb,609040,0,0,1,0,1,0,0,48,0,0,0,0,0,48,1,48,0,0,0,20,Stable,0,0,NA,1,0,0,0,0,0,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spilanthes acmella,Herb,609041,0,0,1,0,1,0,0,34,0,0,0,0,0,34,1,34,0,0,0,60,Stable,0,0,NA,1,0,0,0,0,0,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spilanthes acmella,Herb,609042,0,0,1,0,1,0,0,31,0,0,0,0,0,31,1,31,0,0,0,35,Stable,0,0,NA,1,0,0,0,0,0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spilanthes acmella,Herb,609043,0,0,1,0,1,0,0,0,0,0,0,0,0,71,0,0,0,0,0,60,Stable,0,0,NA,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spilanthes acmella,Herb,609044,0,0,1,0,1,0,0,10,0,0,0,0,0,5,2,10,0,0,0,60,Stable,0,0,NA,1,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spilanthes acmella,Herb,609046,0,0,1,0,1,0,0,124,0,0,0,0,0,62,2,124,0,0,0,10,Stable,0,0,NA,1,0,0,0,0,0,1,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spilanthes acmella,Herb,609049,1,0,1,0,2,67.5,0,67.5,0,42.1875,0,42.1875,0,45,3,135,5000,0.625,84.375,20,Stable,0,0,NA,0,0,0,1,0,0,1,0,0,0,135,0,0,0,0,0,84.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.2,0,42.2,0,0,0,0,0,0,0,0,0
Spilanthes acmella,Herb,609055,1,0,1,0,2,180,0,180,0,112.5,0,112.5,0,72,5,360,5000,0.625,225,30,Stable,0,0,NA,1,0,0,0,0,0,1,360,0,0,0,0,0,225,0,0,0,0,0,112.5,0,112.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spilanthes acmella,Herb,609056,1,0,1,0,2,108,0,108,0,202.5,0,202.5,0,72,3,216,15000,1.875,405,60,Stable,0,0,NA,1,0,0,0,0,0,1,216,0,0,0,0,0,405,0,0,0,0,0,202.5,0,202.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spilanthes acmella,Herb,609059,0,0,1,0,1,0,0,0,0,0,0,0,0,77,0,0,0,0,0,30,Stable,0,0,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spilanthes acmella,Herb,609060,0,0,1,0,1,0,0,0,0,0,0,0,0,130,0,0,0,0,0,30,Stable,0,0,NA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spilanthes acmella,Herb,609061,0,0,1,0,1,0,0,40,0,0,0,0,0,20,2,40,0,0,0,20,Decrease,80,-80,eat too much,1,1,0,0,0,0,2,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spilanthes acmella,Herb,609064,0,0,1,0,1,0,0,58,0,0,0,0,0,58,1,58,0,0,0,30,Stable,0,0,NA,0,0,0,1,0,0,1,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spilanthes acmella,Herb,609066,0,0,1,0,1,0,0,1320,0,0,0,0,0,66,20,1320,0,0,0,30,Stable,0,0,not change,0,0,0,1,0,0,1,0,0,0,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spilanthes acmella,Herb,609067,0,0,1,0,1,0,0,260,0,0,0,0,0,52,5,260,0,0,0,30,Stable,0,0,NA,1,0,0,1,0,0,2,130,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spilanthes acmella,Herb,609069,0,0,1,0,1,0,0,0,0,0,0,0,0,54,0,0,0,0,0,30,Stable,0,0,NA,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spilanthes acmella,Herb,609074,0,0,1,0,1,0,0,172,0,0,0,0,0,172,1,172,0,0,0,0,NA,,NA,NA,1,1,0,0,0,0,2,86,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spilanthes acmella,Herb,609075,0,0,1,0,1,0,0,0,0,0,0,0,0,44,0,0,0,0,0,60,Stable,0,0,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spilanthes acmella,Herb,609076,0,0,1,0,1,0,0,42,0,0,0,0,0,42,1,42,0,0,0,30,Stable,0,0,NA,0,0,0,1,0,0,1,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spilanthes acmella,Herb,609077,0,0,1,0,1,0,0,100,0,0,0,0,0,20,5,100,0,0,0,15,Decrease,10,-10,NA,0,1,0,0,0,0,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spilanthes acmella,Herb,609080,0,0,0,0,0,0,0,0,0,0,0,0,0,92,3,276,0,0,0,30,Stable,0,0,NA,1,0,0,1,0,0,2,138,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spilanthes acmella,Herb,609081,0,0,1,0,1,0,0,2.5,0,0,0,0,0,5,0.5,2.5,0,0,0,60,Stable,0,0,NA,1,0,0,0,0,0,1,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spilanthes acmella,Herb,609083,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,NA,,NA,NA,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spilanthes acmella,Herb,609083,0,0,0,1,1,0,0,0,420,0,0,0,0,84,5,420,0,0,0,60,Stable,0,0,NA,1,1,0,0,0,0,2,210,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spilanthes acmella,Herb,609085,0,0,1,0,1,0,0,103,0,0,0,0,0,103,1,103,0,0,0,30,Stable,0,0,NA,0,0,0,1,0,0,1,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spilanthes acmella,Herb,609087,0,0,1,0,1,0,0,128,0,0,0,0,0,64,2,128,0,0,0,75,Stable,0,0,not change,1,1,0,0,0,0,2,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spilanthes acmella,Herb,609097,0,0,1,0,1,0,0,240,0,0,0,0,0,48,5,240,0,0,0,60,Stable,0,0,NA,0,1,0,1,0,0,2,0,120,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spilanthes acmella,Herb,609098,0,0,1,0,1,0,0,52,0,0,0,0,0,26,2,52,0,0,0,90,Increase,20,20,NA,0,0,0,1,0,0,1,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spilanthes acmella,Herb,609098,0,0,1,0,1,0,0,3,0,0,0,0,0,3,1,3,0,0,0,90,Decrease,50,-50,NA,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spilanthes acmella,Herb,609099,0,0,1,0,1,0,0,40,0,0,0,0,0,20,2,40,0,0,0,180,Stable,0,0,NA,0,1,0,0,0,0,1,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spilanthes acmella,Herb,906001,0,0,1,0,1,0,0,850,0,0,0,0,0,170,5,850,0,0,0,60,Decrease,40,-40,NA,1,0,0,0,0,0,1,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spilanthes acmella,Herb,906002,0,0,1,0,1,0,0,83.5,0,0,0,0,0,167,0.5,83.5,0,0,0,90,Stable,0,0,NA,0,1,0,0,0,0,1,0,83.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spilanthes acmella,Herb,906008,1,0,1,0,2,18.2,0,18.2,0,0,0,0,0,91,0.4,36.4,0,0,0,180,Stable,0,0,use too much,1,0,0,0,0,0,1,36.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spilanthes acmella,Herb,906009,0,0,1,0,1,0,0,90,0,0,0,0,0,90,1,90,0,0,0,10,Stable,0,0,NA,0,1,0,0,0,0,1,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spilanthes acmella,Herb,906010,0,1,1,0,2,0,210,210,0,0,0,0,0,42,10,420,0,0,0,0,Increase,,NA,NA,1,0,0,1,0,0,2,210,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spilanthes acmella,Herb,906011,0,0,1,0,1,0,0,108,0,0,0,0,0,108,1,108,0,0,0,0,Stable,0,0,NA,1,0,0,0,0,0,1,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spilanthes acmella,Herb,906030,0,1,0,0,1,0,83,0,0,0,0,0,0,83,1,83,0,0,0,0,Stable,0,0,NA,1,0,0,0,0,0,1,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spilanthes acmella,Herb,605095,0,0,1,0,1,0,0,1040,0,0,0,0,0,52,20,1040,0,0,0,10,Decrease,30,-30,NA,0,0,0,1,0,0,1,0,0,0,1040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spilanthes acmella,Herb,605040,0,0,1,0,1,0,0,325,0,0,0,0,0,65,5,325,0,0,0,20,Stable,,NA,NA,1,0,0,0,0,0,1,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spilanthes acmella,Herb,605093,1,0,1,0,2,132.5,0,132.5,0,82.8125,0,82.8125,0,53,5,265,5000,0.625,165.625,60,Stable,,NA,NA,1,0,0,0,0,0,1,265,0,0,0,0,0,165.6,0,0,0,0,0,82.8,0,82.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spilanthes acmella,Herb,605054,1,0,1,0,2,450,0,450,0,56.25,0,56.25,0,90,10,900,1000,0.125,112.5,60,Stable,,NA,NA,1,0,0,0,0,0,1,900,0,0,0,0,0,112.5,0,0,0,0,0,56.25,0,56.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spilanthes acmella,Herb,603021,0,1,1,0,2,0,0,0,0,0,0,0,0,100,2,0,0,0,0,60,Stable,,NA,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spilanthes acmella,Herb,612998,0,0,1,0,1,0,0,78,0,0,0,0,0,13,6,78,0,0,0,120,Stable,,NA,NA,1,0,0,0,0,0,1,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spilanthes acmella,Herb,612031,0,0,1,0,1,0,0,290,0,0,0,0,0,58,5,290,0,0,0,30,Increase,60,60,increase fast,1,0,0,0,0,0,1,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spilanthes acmella,Herb,612003,0,0,1,0,1,0,0,108,0,0,0,0,0,27,4,108,0,0,0,30,Stable,,NA,NA,0,0,0,1,0,0,1,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spilanthes acmella,Herb,906019,0,0,1,0,1,0,0,720,0,0,0,0,0,144,5,720,0,0,0,100,Stable,,NA,NA,1,0,0,0,0,0,1,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spilanthes acmella,Herb,906019,0,0,1,0,1,0,0,720,0,0,0,0,0,144,5,720,0,0,0,100,Stable,,NA,NA,1,0,0,0,0,0,1,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spilanthes acmella,Herb,906018,0,0,1,0,1,0,0,10,0,0,0,0,0,10,1,10,0,0,0,120,Stable,50,50,NA,1,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spilanthes acmella,Herb,907053,0,0,1,1,2,0,0,125,125,0,0,0,0,50,5,250,0,0,0,20,NA,50,50,NA,1,1,0,0,0,0,2,125,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spilanthes acmella,Herb,907049,0,0,1,0,1,0,0,150,0,0,0,0,0,30,5,150,0,0,0,20,NA,60,60,NA,1,1,0,0,0,0,2,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spilanthes acmella,Herb,907054,0,1,1,0,2,0,25,25,0,0,0,0,0,50,1,50,0,0,0,30,NA,20,20,NA,1,1,0,0,0,0,2,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spilanthes acmella,Herb,907041,0,0,1,0,1,0,0,40,0,0,0,0,0,40,1,40,0,0,0,20,NA,10,10,NA,1,1,0,0,0,0,2,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spilanthes acmella,Herb,904042,1,0,0,0,1,1080,0,0,0,675,0,0,0,36,30,1080,5000,0.625,675,60,NA,10,10,NA,1,1,0,0,0,0,2,540,540,0,0,0,0,337.5,337.5,0,0,0,0,337.5,0,0,0,337.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spilanthes acmella,Herb,904995,1,0,1,0,2,500,0,500,0,312.5,0,312.5,0,5,200,1000,5000,0.625,625,30,NA,,NA,NA,1,1,0,0,0,0,2,500,500,0,0,0,0,312.5,312.5,0,0,0,0,156.25,0,156.25,0,156.25,0,156.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spilanthes acmella,Herb,904039,1,0,1,0,2,215,0,215,0,53.75,0,53.75,0,43,10,430,2000,0.25,107.5,20,NA,10,10,NA,1,1,0,0,0,0,2,215,215,0,0,0,0,53.8,53.8,0,0,0,0,26.9,0,26.9,0,26.9,0,26.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spilanthes acmella,Herb,902068,0,0,1,0,1,0,0,60,0,0,0,0,0,20,3,60,0,0,0,60,NA,,NA,NA,1,1,0,0,0,0,2,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spilanthes acmella,Herb,1501016,0,0,1,0,1,0,0,90,0,0,0,0,0,30,3,90,0,0,0,60,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spilanthes acmella,Herb,1501017,0,0,1,0,1,0,0,510,0,0,0,0,0,85,6,510,0,0,0,30,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spilanthes acmella,Herb,1501043,0,0,1,0,1,0,0,440,0,0,0,0,0,110,4,440,0,0,0,30,NA,50,50,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spilanthes acmella,Herb,1501044,0,0,1,0,1,0,0,348,0,0,0,0,0,116,3,348,0,0,0,30,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spilanthes acmella,Herb,605024,1,0,1,0,2,350,0,350,0,0,0,0,0,140,5,700,0,0,0,30,NA,40,40,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spilanthes acmella,Herb,605023,0,0,1,0,1,0,0,520,0,0,0,65,0,104,5,520,1000,0.125,65,30,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spondias pinnata,Tree,608011,0,0,1,0,1,0,0,25,0,0,0,0,0,25,1,25,0,0,0,0,Stable,0,0,NA,0,0,0,0,0,1,1,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spondias pinnata,Tree,608013,0,0,1,0,1,0,0,434,0,0,0,0,0,217,2,434,0,0,0,30,Stable,0,0,NA,1,0,0,0,0,0,1,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spondias lakhonensis,Tree,608035,1,0,1,0,2,25,0,25,0,3.125,0,3.125,0,50,1,50,1000,0.125,6.25,0,Decrease,10,-10,NA,1,0,0,0,0,0,1,50,0,0,0,0,0,6.3,0,0,0,0,0,3.15,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spondias pinnata,Tree,608035,0,0,1,0,1,0,0,101,0,0,0,0,0,101,1,101,0,0,0,0,Stable,0,0,NA,1,0,0,0,0,0,1,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spondias pinnata,Tree,608037,0,0,1,0,1,0,0,128,0,0,0,0,0,64,2,128,0,0,0,0,Decrease,10,-10,NA,1,0,0,0,0,0,1,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spondias pinnata,Tree,608038,1,0,1,0,2,300,0,300,0,37.5,0,37.5,0,30,20,600,1000,0.125,75,0,Decrease,20,-20,NA,1,0,0,0,0,0,1,600,0,0,0,0,0,75,0,0,0,0,0,37.5,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spondias pinnata,Tree,608039,1,0,0,1,2,60,0,0,60,15,0,0,15,40,3,120,2000,0.25,30,0,Decrease,100,-100,too much excavation,1,0,0,0,0,0,1,120,0,0,0,0,0,30,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spondias pinnata,Tree,608040,1,0,1,0,2,130,0,130,0,32.5,0,32.5,0,130,2,260,2000,0.25,65,0,Stable,0,0,NA,1,0,0,0,0,0,1,260,0,0,0,0,0,65,0,0,0,0,0,32.5,0,32.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spondias pinnata,Tree,608063,0,0,1,0,1,0,0,50,0,0,0,0,0,50,1,50,0,0,0,45,Stable,0,0,NA,1,0,0,0,0,0,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spondias pinnata,Tree,609007,0,0,1,0,1,0,0,0,0,0,0,0,0,92,0,0,0,0,0,60,Stable,0,0,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spondias pinnata,Tree,609009,0,0,1,0,1,0,0,160,0,0,0,0,0,32,5,160,0,0,0,10,Stable,0,0,NA,0,0,0,1,0,0,1,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spondias pinnata,Tree,609010,1,0,1,1,3,62,0,62,62,0,0,0,0,93,2,186,0,0,0,30,Stable,0,0,NA,0,0,0,1,0,0,1,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spondias pinnata,Tree,609014,0,0,1,0,1,0,0,340,0,0,0,0,0,34,10,340,0,0,0,60,Stable,0,0,NA,1,0,0,0,0,0,1,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spondias pinnata,Tree,609015,0,0,1,0,1,0,0,20,0,0,0,0,0,20,1,20,0,0,0,5,Decrease,30,-30,environment change,1,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spondias pinnata,Tree,609017,0,0,1,0,1,0,0,0,0,0,0,0,0,36,0,0,0,0,0,120,Stable,0,0,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
