Vil_Code,Scientific_Name_Cleaned,Scientific_Genus_GB,sell,use,food,medicine,Qty_p_HH,Qty,Forest,Riparian,bamboo,bush_fallow,upland_field,others,PCODE,Pname,DCODE,Dname,KCODE,Kname,Vil_Name
904995,Melientha suavis,Trees,1,0,1,0,200,1000,1,1,0,0,0,0,9,Xiengkhouang,904,Khoun,90402,Sanlouang,Phapheung
904995,Daemonorops jenkinsiana,Rattan,1,0,1,0,3000,90000,1,0,0,0,0,0,9,Xiengkhouang,904,Khoun,90402,Sanlouang,Phapheung
904995,Acacia pennata,Vines,1,0,1,0,10,100,1,1,1,0,0,0,9,Xiengkhouang,904,Khoun,90402,Sanlouang,Phapheung
904995,Morus alba,Tree/Shrub,0,0,1,0,5,445,1,0,0,0,0,0,9,Xiengkhouang,904,Khoun,90402,Sanlouang,Phapheung
904995,Dendrobium chrysanthum,Orchids,1,0,0,0,2,178,1,0,0,1,0,0,9,Xiengkhouang,904,Khoun,90402,Sanlouang,Phapheung
904995,Musa acuminata,Herbs,1,0,1,0,20,200,1,0,0,0,0,1,9,Xiengkhouang,904,Khoun,90402,Sanlouang,Phapheung
904995,Spondias pinnata,Trees,0,0,1,0,2,40,1,0,0,1,0,0,9,Xiengkhouang,904,Khoun,90402,Sanlouang,Phapheung
904995,Ganoderma lucidum,Mushroom/Funghi,1,0,0,0,100,2000,1,0,0,0,0,0,9,Xiengkhouang,904,Khoun,90402,Sanlouang,Phapheung
904995,Dendrobium senile,Orchids,1,0,0,0,1.5,133.5,1,0,0,0,0,0,9,Xiengkhouang,904,Khoun,90402,Sanlouang,Phapheung
904995,Hypoxis aurea,Herbs,0,0,1,0,1.5,133.5,1,0,0,0,0,0,9,Xiengkhouang,904,Khoun,90402,Sanlouang,Phapheung
904995,Entada sp.,Shrubs,0,0,0,1,10,890,1,0,0,0,0,0,9,Xiengkhouang,904,Khoun,90402,Sanlouang,Phapheung
904995,NA,,1,0,0,1,3,30,1,0,1,0,0,0,9,Xiengkhouang,904,Khoun,90402,Sanlouang,Phapheung
904995,Spilanthes acmella,Herbs,1,0,1,0,200,1000,1,1,0,0,0,0,9,Xiengkhouang,904,Khoun,90402,Sanlouang,Phapheung
904995,Baccaurea ramiflora,Tree/Shrub,1,0,1,0,5,75,1,0,0,1,0,0,9,Xiengkhouang,904,Khoun,90402,Sanlouang,Phapheung
904995,Auricularia polytricha,Mushroom/Funghi,1,0,1,0,5,100,1,0,1,0,0,1,9,Xiengkhouang,904,Khoun,90402,Sanlouang,Phapheung
904995,Markhamia stipulata,Trees,0,0,1,0,2,10,1,0,0,0,0,0,9,Xiengkhouang,904,Khoun,90402,Sanlouang,Phapheung
904995,Schizophyllum commune,Mushroom/Funghi,1,0,1,0,5,250,1,0,0,0,0,0,9,Xiengkhouang,904,Khoun,90402,Sanlouang,Phapheung
904995,Alpinia galanga,Legume,1,0,1,0,20,200,1,0,0,0,0,0,9,Xiengkhouang,904,Khoun,90402,Sanlouang,Phapheung
904995,Amomum villosum,Cardamom,1,0,1,0,20,800,1,0,0,0,0,0,9,Xiengkhouang,904,Khoun,90402,Sanlouang,Phapheung
904995,Anoectochilus lylei,Orchids,1,0,0,0,1,5,1,0,0,0,0,0,9,Xiengkhouang,904,Khoun,90402,Sanlouang,Phapheung
904995,NA,,1,0,1,0,18,1602,1,1,0,0,0,0,9,Xiengkhouang,904,Khoun,90402,Sanlouang,Phapheung
904995,Piper sarmentosum,Vines,1,0,1,0,30,300,1,1,0,0,0,0,9,Xiengkhouang,904,Khoun,90402,Sanlouang,Phapheung
904995,Castanopsis sp.,Trees,0,0,1,0,2,20,1,1,0,0,0,0,9,Xiengkhouang,904,Khoun,90402,Sanlouang,Phapheung
904995,Arenga westerhoutii,Palm,1,1,1,0,1000,65000,1,0,0,0,0,0,9,Xiengkhouang,904,Khoun,90402,Sanlouang,Phapheung
904995,Indosasa sinica,Bamboo,1,0,1,0,200,17400,1,0,1,0,0,0,9,Xiengkhouang,904,Khoun,90402,Sanlouang,Phapheung
904995,Dendrocalamus hamiltonii,Bamboo,1,1,1,0,20,1740,1,0,0,1,0,0,9,Xiengkhouang,904,Khoun,90402,Sanlouang,Phapheung
904995,NA,,1,0,1,0,5,100,1,0,0,1,0,1,9,Xiengkhouang,904,Khoun,90402,Sanlouang,Phapheung
904995,NA,,1,0,1,0,15,150,1,0,1,0,0,0,9,Xiengkhouang,904,Khoun,90402,Sanlouang,Phapheung
904995,Thysanolaena latifolia,Grass,0,1,0,0,1200,84000,1,0,0,0,0,1,9,Xiengkhouang,904,Khoun,90402,Sanlouang,Phapheung
904995,Oroxylum indicum,Trees,1,0,1,0,10,150,1,1,0,0,0,0,9,Xiengkhouang,904,Khoun,90402,Sanlouang,Phapheung
904995,Solanum lycopersicum,Herbs,1,0,1,0,30,2610,1,0,0,0,0,0,9,Xiengkhouang,904,Khoun,90402,Sanlouang,Phapheung
906001,Radermachera ignea,Trees,0,1,0,0,2,340,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longkao
906001,Russula densifolia,Mushroom/Funghi,0,0,0,0,5,850,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longkao
906001,Smilax sp.,Vines,0,0,0,1,3,210,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longkao
906001,Dictyophora duplicata,Mushroom/Funghi,0,0,1,1,5,850,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longkao
906001,Markhamia stipulata,Trees,0,1,0,0,0.5,75,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longkao
906001,Centella asiatica,Herbs,0,0,1,1,1,90,0,0,0,0,0,1,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longkao
906001,Baccaurea ramiflora,Tree/Shrub,0,0,1,1,3,510,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longkao
906001,Schizophyllum commune,Mushroom/Funghi,0,0,1,0,3,510,0,0,0,1,0,1,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longkao
906001,Phyllanthus emblica,Tree/Shrub,1,0,1,1,1,170,0,0,0,1,0,1,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longkao
906001,NA,,0,0,1,0,5,850,0,0,0,0,0,1,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longkao
906001,Melientha suavis,Trees,0,0,1,0,3,510,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longkao
906001,Alpinia galanga,Legume,0,1,1,0,3,510,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longkao
906001,Croton kongensis,Tree/Shrub,0,0,0,1,1,80,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longkao
906001,Castanopsis sp.,Trees,0,0,0,0,3,510,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longkao
906001,Piper interitum,Vines,0,0,1,0,0.5,85,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longkao
906001,Flacourtia indicum,Tree/Shrub,0,0,1,0,5,850,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longkao
906001,NA,,0,0,0,1,1,130,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longkao
906001,Tinospora sinensis,Vines,0,0,0,1,1,170,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longkao
906001,Sterculia lanceolata,Tree/Shrub,1,0,0,0,10,500,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longkao
906001,Broussonetia papyrifera,Tree/Shrub,0,1,0,0,5,850,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longkao
906001,Clitocybe odora,Mushroom/Funghi,0,0,1,0,3,510,0,0,0,0,0,1,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longkao
906001,Mangifera sp.,Trees,0,0,1,0,2,340,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longkao
906001,Amomum villosum,Cardamom,0,1,0,0,3,360,0,1,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longkao
906001,Livistona saribus,Palm,0,0,1,0,2,160,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longkao
906001,Oroxylum indicum,Trees,0,0,1,1,2,340,1,0,0,1,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longkao
906001,NA,,0,0,0,1,0.5,85,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longkao
906001,Dracaena elliptica,Tree/Shrub,0,1,0,0,10,300,0,1,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longkao
906001,NA,,0,0,1,0,10,1700,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longkao
906001,Diplazium esculentum,Fern,0,0,1,1,5,850,0,1,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longkao
906001,Termitomyces indicus,Mushroom/Funghi,0,0,1,0,3,510,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longkao
906001,Thysanolaena latifolia,Grass,0,1,0,0,2,340,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longkao
906001,Musa sp.,Herbs,0,1,1,0,10,1700,1,1,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longkao
906001,Acacia pennata,Vines,0,0,1,0,3,510,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longkao
906001,Spondias lakhonensis,Trees,0,0,1,0,2,340,0,1,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longkao
906001,Calamus sp.,Peas,0,1,0,0,2,340,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longkao
906001,Bambusa sp.,Bamboo,1,1,1,0,70,11900,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longkao
906001,Amanita sp.,Mushroom/Funghi,0,0,0,0,3,510,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longkao
906001,Phoenix loureiroi,Palm,0,0,1,0,1,140,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longkao
906001,Spondias pinnata,Trees,0,0,1,1,2,340,0,0,0,1,0,1,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longkao
906001,Diospyros glandulosa,Tree/Shrub,0,0,1,0,1,170,0,0,0,1,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longkao
906001,Russula virescens,Mushroom/Funghi,0,0,0,0,5,850,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longkao
906001,Amaranthus sp.,Herbs,0,0,1,0,1,170,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longkao
906001,Melientha sp.,Trees,0,0,1,0,5,850,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longkao
906001,Auricularia polytricha,Mushroom/Funghi,0,0,1,0,2,340,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longkao
906001,Piper sarmentosum,Vines,0,0,1,1,1,170,0,1,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longkao
906001,Ziziphus attopensis,Shrubs,0,0,0,1,0.5,60,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longkao
906001,Ficus altissima,Tree/Shrub,0,0,1,0,0.5,85,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longkao
906001,Syzygium cumini,Tree/Shrub,0,0,1,0,2,340,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longkao
906001,Bauhinia variegata,Orchids,0,0,1,0,2,340,0,0,0,1,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longkao
906001,Dendrobium capillipes,Orchids,1,0,0,0,2,340,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longkao
906001,Protium serratum,Trees,0,0,1,1,2,340,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longkao
906001,Spilanthes acmella,Herbs,0,0,1,0,5,850,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longkao
906002,Momordica sp.,Herbs,0,0,0,1,1,32,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Radermachera ignea,Trees,0,0,1,1,1,121,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Amorphophallus sp.,Herbs,1,1,0,0,2,30,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Markhamia stipulata,Trees,0,0,1,1,1,121,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Mangifera indica,Trees,0,0,1,0,20,2420,0,0,0,0,0,1,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Fabaceae sp.,Peas,0,0,1,0,1,81,0,0,0,0,0,1,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Phyllanthus emblica,Tree/Shrub,0,0,1,0,1,173,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Homalomena aromatica,Herbs,0,0,0,1,0.2,6.8,0,1,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Schizophyllum commune,Mushroom/Funghi,1,0,1,0,8,336,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Auricularia polytricha,Mushroom/Funghi,1,0,1,0,2,346,0,0,0,1,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Panax sp.,Ginseng,1,0,0,0,5,50,0,0,0,0,0,1,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Ficus semicordata,Tree/Shrub,0,0,1,0,0.5,21,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Dendrocalamus brandisii,Bamboo,0,0,1,0,5,865,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Diospyros glandulosa,Tree/Shrub,0,0,1,0,0.05,2.45,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Flacourtia indicum,Tree/Shrub,0,0,1,1,3,363,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Smilax sp.,Vines,0,1,1,1,0.5,51.5,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Termitomyces striatus,Mushroom/Funghi,0,0,1,0,2,346,1,0,0,0,0,1,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Polyalthia nemoralis,Tree/Shrub,0,0,1,0,2,84,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Termitomyces indicus,Mushroom/Funghi,0,0,1,0,2,242,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Ficus altissima,Tree/Shrub,0,0,1,0,2,346,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Shorea thorelii,Trees,0,0,1,0,0.4,22.8,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Amorphophallus sp.,Herbs,1,0,0,0,19,855,0,0,0,1,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Auricularia polytricha,Mushroom/Funghi,0,0,1,0,5,605,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Broussonetia papyrifera,Tree/Shrub,1,0,0,0,50,2100,0,0,0,1,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Crassocephalum crepidioides,Herbs,0,0,1,0,7,1211,0,0,0,0,1,1,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Dendrocalamus hamiltonii,Bamboo,1,0,1,0,30,2220,1,1,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Brucea javanica,Shrubs,0,0,1,1,10,930,0,1,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Clitocybe odora,Mushroom/Funghi,0,0,1,0,5,605,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Protium serratum,Trees,0,0,1,0,1,121,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Spondias lakhonensis,Trees,0,1,1,0,1,173,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Ficus semicordata,Tree/Shrub,0,0,1,0,0.5,40.5,0,0,0,1,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Gigantochloa albociliata,Bamboo,1,0,1,0,70,12110,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Momordica cochinchinensis,Herbs,0,0,1,0,2,346,1,1,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Salix tetrasperma,Trees,0,0,1,0,3,147,0,1,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Momordica charantia,Herbs,0,0,1,0,3,243,0,0,0,1,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,NA,,0,0,1,0,1,121,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Phoenix acaulis,Palm,0,0,1,0,2,162,0,0,0,0,0,1,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Dracaena elliptica,Tree/Shrub,1,1,0,0,10,500,0,1,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Baccaurea ramiflora,Tree/Shrub,0,0,1,1,10,1210,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Tacca laevis,Rhizomes,0,0,1,1,0.5,60.5,0,1,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Croton kongensis,Tree/Shrub,0,0,0,1,0.05,2.1,0,0,0,0,0,1,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Sterculia lanceolata,Tree/Shrub,0,0,0,0,0,0,0,1,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,NA,,0,1,1,1,3,216,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Marsilea crenata,Aquatic plants,0,0,1,0,1,119,0,1,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Gymnema inodorum,Liana,0,0,0,1,1,32,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Centella asiatica,Herbs,0,0,1,1,5.4,519,0,1,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Amomum villosum,Cardamom,0,0,1,0,3,147,1,1,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Phoenix loureiroi,Palm,0,0,1,0,5,605,0,0,0,0,0,1,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Pyrus pashia,Tree/Shrub,0,0,1,1,3,261,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,NA,,0,0,0,1,1.5,63,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Melientha suavis,Trees,1,1,1,0,4,168,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,NA,,0,0,1,0,0.5,86.5,0,0,0,0,0,1,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Spondias pinnata,Trees,0,1,1,1,2,162,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Ficus semicordata,Tree/Shrub,0,0,1,0,4,136,0,0,0,1,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,NA,,0,0,1,0,0.5,86.5,0,1,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Smilax glabra,Vines,0,1,1,0,1,111,1,0,0,1,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Asteraceae sp.,Shrubs,0,0,1,1,2,174,0,1,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Acacia pennata,Vines,0,0,1,1,10,1670,1,0,0,1,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Dioscorea sp.,Legume,0,1,0,1,1,87,0,0,0,0,0,1,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Thysanolaena latifolia,Grass,0,1,0,0,5,605,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Toxocarpus villosus,Tree/Shrub,0,0,1,1,1,74,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Dictyophora duplicata,Mushroom/Funghi,0,0,1,0,5,870,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Camellia sinensis,Shrubs,0,0,0,1,1,32,0,0,0,1,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Careya herbacea,Tree/Shrub,0,0,0,1,1,15,0,1,0,0,1,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Castanopsis sp.,Trees,0,1,1,0,0.5,21,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Nasturtium indicum,Herbs,0,0,1,0,3,519,0,1,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Lycopodium cernuum,Herbs,0,0,1,1,3,519,0,1,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Melientha sp.,Trees,0,1,1,0,20,880,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Cephalostachyum pergracile,Bamboo,0,0,1,0,12,2076,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,NA,,0,0,1,0,6,1038,0,0,0,0,0,1,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Alpinia galanga,Legume,0,1,1,1,3,363,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Helicteresáprostrata,Shrubs,0,0,1,1,2,64,0,0,0,0,0,1,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Russula virescens,Mushroom/Funghi,0,0,1,0,1,76,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Spondias sp.,Trees,0,0,0,1,1,122,1,0,0,0,0,1,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Ochna sp.,Tree/Shrub,0,0,0,1,1,47,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Musa sp.,Herbs,0,0,1,1,20,2420,0,1,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Spilanthes acmella,Herbs,0,0,1,0,0.5,83.5,0,1,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,NA,,0,0,0,1,0.5,47,0,0,0,1,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Clavaria sp.,Mushroom/Funghi,0,0,1,0,3,519,0,0,0,0,1,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Vitex sp.,Tree/Shrub,0,0,0,0,0,0,0,0,0,1,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Vitex sp.,Tree/Shrub,0,0,0,1,1,32,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,NA,,0,0,1,0,3,363,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Oroxylum indicum,Trees,0,0,1,1,15,2595,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Celastrus paniculatus,Shrubs,0,0,1,1,1,5,0,0,0,1,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Diplazium esculentum,Fern,0,0,1,1,10,1730,0,1,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Calamus sp.,Peas,0,1,1,0,10,1730,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,Amalocalyx microlobus,Vines,0,0,1,1,5,865,1,0,0,1,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
906002,NA,,0,0,1,0,3,96,1,0,0,0,0,0,9,Xiengkhouang,906,Phoukout,90603,Thay - Longkhan,B. Longckanh
