Vil_Code,Vil_Name,Taxon,all,forest,riparian,bamboo,bushfallow,uplandfield,others,Contrl,perc_forest,perc_ripar,perc_bamb,perc_bushf,perc_uplf,perc_oth
605165,Lak 50,Trees,300,0,3,0,0,0,0,3,0,100,0,0,0,0
605165,Lak 50,Hornet,160,2,0,0,0,0,0,2,100,0,0,0,0,0
605165,Lak 50,Fern,120,1,0,0,0,0,0,1,100,0,0,0,0,0
605165,Lak 50,Bees,80,0,0,0,0,0,3,3,0,0,0,0,0,100
605165,Lak 50,Grass,75,0,1,0,0,0,0,1,0,100,0,0,0,0
605165,Lak 50,Orchids,0,2,0,0,0,0,0,2,100,0,0,0,0,0
605165,Lak 50,Peas,0,0,1,0,0,0,0,1,0,100,0,0,0,0
605165,Lak 50,Shrubs,0,1,0,0,0,0,0,1,100,0,0,0,0,0
605165,Lak 50,Vines,0,0,1,0,0,0,1,2,0,50,0,0,0,50
605095,B. Kiewjaly,Bamboo,23920,4,0,0,2,0,0,6,66.6666666666667,0,0,33.3333333333333,0,0
605095,B. Kiewjaly,Palm,11520,2,0,0,1,0,0,3,66.6666666666667,0,0,33.3333333333333,0,0
605095,B. Kiewjaly,Peas,10400,0,0,0,1,0,0,1,0,0,0,100,0,0
605095,B. Kiewjaly,Rattan,5200,0,0,0,1,0,0,1,0,0,0,100,0,0
605095,B. Kiewjaly,Tree/Shrub,4922,4,0,0,6,0,0,10,40,0,0,60,0,0
605095,B. Kiewjaly,Hornet,3850,4,0,0,2,0,0,6,66.6666666666667,0,0,33.3333333333333,0,0
605095,B. Kiewjaly,Cardamom,3400,3,0,0,0,0,0,3,100,0,0,0,0,0
605095,B. Kiewjaly,Trees,3377,6,0,0,4,0,0,10,60,0,0,40,0,0
605095,B. Kiewjaly,Shrubs,2912,1,0,0,2,0,0,3,33.3333333333333,0,0,66.6666666666667,0,0
605095,B. Kiewjaly,Herbs,2860,1,0,0,5,0,0,6,16.6666666666667,0,0,83.3333333333333,0,0
605095,B. Kiewjaly,Orchids,2815,2,0,0,1,0,0,3,66.6666666666667,0,0,33.3333333333333,0,0
605095,B. Kiewjaly,Vines,2416,1,0,0,3,0,0,4,25,0,0,75,0,0
605095,B. Kiewjaly,Mushroom/Funghi,2274,0,0,0,12,0,0,12,0,0,0,100,0,0
605095,B. Kiewjaly,Grass,1560,1,0,0,0,0,0,1,100,0,0,0,0,0
605095,B. Kiewjaly,Bees,1400,0,0,0,3,0,0,3,0,0,0,100,0,0
605095,B. Kiewjaly,Legume,1400,3,0,0,0,0,0,3,100,0,0,0,0,0
605095,B. Kiewjaly,,82,0,0,0,2,0,0,2,0,0,0,100,0,0
605095,B. Kiewjaly,Liana,52,0,0,0,1,0,0,1,0,0,0,100,0,0
605093,B. Longjork,Bamboo,6890,0,1,0,4,0,0,5,0,20,0,80,0,0
605093,B. Longjork,Vines,5830,1,0,0,1,0,0,2,50,0,0,50,0,0
605093,B. Longjork,Grass,3180,1,0,0,1,0,0,2,50,0,0,50,0,0
605093,B. Longjork,Legume,2756,2,0,0,0,0,0,2,100,0,0,0,0,0
605093,B. Longjork,Peas,2650,0,0,0,1,0,0,1,0,0,0,100,0,0
605093,B. Longjork,Tree/Shrub,2650,2,1,0,2,0,0,5,40,20,0,40,0,0
605093,B. Longjork,Mushroom/Funghi,1325,4,1,0,3,0,0,8,50,12.5,0,37.5,0,0
605093,B. Longjork,Herbs,1298.5,4,2,0,0,1,1,8,50,25,0,0,12.5,12.5
605093,B. Longjork,Shrubs,1154,1,0,0,2,0,0,3,33.3333333333333,0,0,66.6666666666667,0,0
605093,B. Longjork,,530,0,1,0,0,0,0,1,0,100,0,0,0,0
605093,B. Longjork,Fern,530,1,0,0,0,0,0,1,100,0,0,0,0,0
605093,B. Longjork,Aquatic plants,371,0,2,0,0,0,0,2,0,100,0,0,0,0
605093,B. Longjork,Cardamom,265,0,0,0,1,0,0,1,0,0,0,100,0,0
605093,B. Longjork,Resin,265,1,0,0,0,0,0,1,100,0,0,0,0,0
605093,B. Longjork,Trees,53,0,0,0,1,0,0,1,0,0,0,100,0,0
605092,B. Phouker,Bamboo,9100,0,0,0,4,0,0,4,0,0,0,100,0,0
605092,B. Phouker,Mushroom/Funghi,5915,3,0,0,5,0,0,8,37.5,0,0,62.5,0,0
605092,B. Phouker,Palm,3500,0,0,0,1,0,0,1,0,0,0,100,0,0
605092,B. Phouker,Tree/Shrub,3417,4,0,0,3,1,0,8,50,0,0,37.5,12.5,0
605092,B. Phouker,Vines,1080,2,1,0,0,0,0,3,66.6666666666667,33.3333333333333,0,0,0,0
605092,B. Phouker,Legume,840,2,0,0,0,0,0,2,100,0,0,0,0,0
605092,B. Phouker,,770,1,1,0,1,2,0,5,20,20,0,20,40,0
605092,B. Phouker,Grass,700,0,0,0,1,0,0,1,0,0,0,100,0,0
605092,B. Phouker,Rattan,700,0,0,0,1,0,0,1,0,0,0,100,0,0
605092,B. Phouker,Herbs,630,3,0,0,1,1,0,5,60,0,0,20,20,0
605092,B. Phouker,Trees,615,3,2,0,1,1,0,7,42.8571428571429,28.5714285714286,0,14.2857142857143,14.2857142857143,0
605092,B. Phouker,Cardamom,175,0,0,0,1,0,0,1,0,0,0,100,0,0
605092,B. Phouker,Liana,140,0,0,0,1,0,0,1,0,0,0,100,0,0
605092,B. Phouker,Shrubs,77,0,0,0,1,0,0,1,0,0,0,100,0,0
605092,B. Phouker,Orchids,7,0,0,0,0,1,0,1,0,0,0,0,100,0
605067,B. Xongjar,,1800000,1,0,0,0,0,0,1,100,0,0,0,0,0
605067,B. Xongjar,Bamboo,133650,4,0,0,0,0,0,4,100,0,0,0,0,0
605067,B. Xongjar,Tree/Shrub,16000,2,0,0,0,0,0,2,100,0,0,0,0,0
605067,B. Xongjar,Mushroom/Funghi,12385,4,0,0,3,0,0,7,57.1428571428571,0,0,42.8571428571429,0,0
605067,B. Xongjar,Legume,10000,1,0,0,0,0,0,1,100,0,0,0,0,0
605067,B. Xongjar,Fern,5000,1,0,0,0,0,0,1,100,0,0,0,0,0
605067,B. Xongjar,Peas,1500,1,0,0,0,0,0,1,100,0,0,0,0,0
605067,B. Xongjar,Cardamom,1050,2,0,0,0,0,0,2,100,0,0,0,0,0
605067,B. Xongjar,Shrubs,250,4,0,0,0,0,0,4,100,0,0,0,0,0
605067,B. Xongjar,Bees,150,1,0,0,0,0,0,1,100,0,0,0,0,0
605067,B. Xongjar,Grass,150,1,0,0,0,0,0,1,100,0,0,0,0,0
605067,B. Xongjar,Hornet,100,1,0,0,0,0,0,1,100,0,0,0,0,0
605066,B. Markphouk,Bamboo,5130,0,0,0,3,0,0,3,0,0,0,100,0,0
605066,B. Markphouk,Rattan,3500,1,0,0,0,0,0,1,100,0,0,0,0,0
605066,B. Markphouk,Legume,2400,1,0,0,0,0,0,1,100,0,0,0,0,0
605066,B. Markphouk,Tree/Shrub,1500,1,0,0,0,0,0,1,100,0,0,0,0,0
605066,B. Markphouk,Peas,1400,1,0,0,0,0,0,1,100,0,0,0,0,0
605066,B. Markphouk,Grass,1130,1,0,0,0,0,0,1,100,0,0,0,0,0
605066,B. Markphouk,Shrubs,1050,1,0,0,1,0,0,2,50,0,0,50,0,0
605066,B. Markphouk,Vines,1000,1,0,0,0,0,0,1,100,0,0,0,0,0
605066,B. Markphouk,Mushroom/Funghi,525,4,0,0,0,0,0,4,100,0,0,0,0,0
605066,B. Markphouk,Cardamom,400,2,0,0,0,0,0,2,100,0,0,0,0,0
605066,B. Markphouk,Resin,125,1,0,0,0,0,0,1,100,0,0,0,0,0
605066,B. Markphouk,Bees,50,1,0,0,0,0,0,1,100,0,0,0,0,0
605066,B. Markphouk,Hornet,50,1,0,0,0,0,0,1,100,0,0,0,0,0
605058,B. Houayyan,Grass,33600,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605058,B. Houayyan,Trees,12320,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605058,B. Houayyan,Tree/Shrub,6048,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605058,B. Houayyan,Bamboo,5600,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605058,B. Houayyan,Mushroom/Funghi,4592,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605058,B. Houayyan,Palm,4480,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605058,B. Houayyan,Herbs,3360,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605058,B. Houayyan,,2800,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605058,B. Houayyan,Peas,1904,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605058,B. Houayyan,Bees,1680,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605058,B. Houayyan,Vines,1120,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605058,B. Houayyan,Shrubs,560,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605058,B. Houayyan,Hornet,448,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605058,B. Houayyan,Worms,448,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605058,B. Houayyan,Cardamom,224,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605057,B. Nagnangtay,Bamboo,29700,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605057,B. Nagnangtay,Grass,13200,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605057,B. Nagnangtay,,7412,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605057,B. Nagnangtay,Trees,5148,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605057,B. Nagnangtay,Herbs,5016,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605057,B. Nagnangtay,Vines,4620,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605057,B. Nagnangtay,Mushroom/Funghi,4224,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605057,B. Nagnangtay,Fern,3960,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605057,B. Nagnangtay,Rattan,2640,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605057,B. Nagnangtay,Shrubs,1980,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605057,B. Nagnangtay,Tree/Shrub,1584,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605057,B. Nagnangtay,Liana,1320,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605057,B. Nagnangtay,Cardamom,660,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605057,B. Nagnangtay,Palm,396,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605057,B. Nagnangtay,Peas,396,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605057,B. Nagnangtay,Orchids,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605056,B. Houayhar,Bamboo,11766,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605056,B. Houayhar,Trees,6586,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605056,B. Houayhar,,3034,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605056,B. Houayhar,Mushroom/Funghi,2738,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605056,B. Houayhar,Grass,1480,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605056,B. Houayhar,Tree/Shrub,1258,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605056,B. Houayhar,Peas,1110,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605056,B. Houayhar,Shrubs,1110,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605056,B. Houayhar,Herbs,740,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605056,B. Houayhar,Hornet,592,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605056,B. Houayhar,Worms,444,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605056,B. Houayhar,Bees,370,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605056,B. Houayhar,Palm,370,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605056,B. Houayhar,Vines,370,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605056,B. Houayhar,Cardamom,222,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605054,B. Nagnangnuea,Mushroom/Funghi,66792,0,0,0,10,0,0,10,0,0,0,100,0,0
605054,B. Nagnangnuea,Bamboo,51200,5,0,0,0,0,0,5,100,0,0,0,0,0
605054,B. Nagnangnuea,Tree/Shrub,22850,6,0,0,2,0,0,8,75,0,0,25,0,0
605054,B. Nagnangnuea,Fern,17520,2,0,0,0,0,0,2,100,0,0,0,0,0
605054,B. Nagnangnuea,,13860,1,0,0,5,0,0,6,16.6666666666667,0,0,83.3333333333333,0,0
605054,B. Nagnangnuea,Vines,8620,5,0,0,2,0,0,7,71.4285714285714,0,0,28.5714285714286,0,0
605054,B. Nagnangnuea,Trees,6108,5,0,0,0,0,0,5,100,0,0,0,0,0
605054,B. Nagnangnuea,Grass,6000,0,0,0,1,0,0,1,0,0,0,100,0,0
605054,B. Nagnangnuea,Herbs,3382,4,0,0,1,0,0,5,80,0,0,20,0,0
605054,B. Nagnangnuea,Peas,1500,2,0,0,0,0,0,2,100,0,0,0,0,0
605054,B. Nagnangnuea,Orchids,1300,5,0,0,0,0,0,5,100,0,0,0,0,0
605054,B. Nagnangnuea,Hornet,640,7,0,0,1,0,0,8,87.5,0,0,12.5,0,0
605054,B. Nagnangnuea,Shrubs,528,0,0,0,1,0,0,1,0,0,0,100,0,0
605054,B. Nagnangnuea,Cardamom,400,2,0,0,0,0,0,2,100,0,0,0,0,0
605054,B. Nagnangnuea,Bees,240,0,0,0,2,0,1,3,0,0,0,66.6666666666667,0,33.3333333333333
605054,B. Nagnangnuea,Legume,184,0,0,0,1,0,0,1,0,0,0,100,0,0
605053,B. Houayheedloum,Bamboo,30700,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605053,B. Houayheedloum,Grass,10000,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605053,B. Houayheedloum,Trees,6010,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605053,B. Houayheedloum,,6000,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605053,B. Houayheedloum,Shrubs,2265,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605053,B. Houayheedloum,Mushroom/Funghi,2150,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605053,B. Houayheedloum,Tree/Shrub,1100,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605053,B. Houayheedloum,Vines,900,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605053,B. Houayheedloum,Herbs,800,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605053,B. Houayheedloum,Liana,600,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605053,B. Houayheedloum,Fern,400,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605053,B. Houayheedloum,Peas,380,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605053,B. Houayheedloum,Palm,200,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605053,B. Houayheedloum,Cardamom,150,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605053,B. Houayheedloum,Rattan,25,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605053,B. Houayheedloum,Orchids,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605047,B. Namay,Tree/Shrub,167280,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605047,B. Namay,Trees,105780,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605047,B. Namay,Bamboo,63960,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605047,B. Namay,Shrubs,54120,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605047,B. Namay,Herbs,34440,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605047,B. Namay,,31980,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605047,B. Namay,Mushroom/Funghi,24600,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605047,B. Namay,Cardamom,19680,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605047,B. Namay,Grass,10332,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605047,B. Namay,Worms,4920,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605047,B. Namay,Hornet,2460,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605047,B. Namay,Bees,1230,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605046,B. Vienghinsung,,52494,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605046,B. Vienghinsung,Tree/Shrub,31293,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605046,B. Vienghinsung,Bamboo,18640,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605046,B. Vienghinsung,Grass,13200,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605046,B. Vienghinsung,Herbs,9504,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605046,B. Vienghinsung,Vines,6792,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605046,B. Vienghinsung,Mushroom/Funghi,6600,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605046,B. Vienghinsung,Ginseng,3000,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605046,B. Vienghinsung,Trees,1754,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605046,B. Vienghinsung,Peas,1560,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605046,B. Vienghinsung,Cardamom,1320,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605046,B. Vienghinsung,Liana,132,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605046,B. Vienghinsung,Shrubs,85,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605046,B. Vienghinsung,Palm,80,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605046,B. Vienghinsung,Rattan,60,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605046,B. Vienghinsung,Orchids,40,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605045,B. Houaykong,Bamboo,384760,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605045,B. Houaykong,Tree/Shrub,77268,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605045,B. Houaykong,Grass,56400,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605045,B. Houaykong,Herbs,51656,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605045,B. Houaykong,Vines,20868,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605045,B. Houaykong,Shrubs,9964,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605045,B. Houaykong,,7710,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605045,B. Houaykong,Peas,5640,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605045,B. Houaykong,Trees,4888,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605045,B. Houaykong,Mushroom/Funghi,3948,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605045,B. Houaykong,Cardamom,1880,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605045,B. Houaykong,Liana,1880,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605045,B. Houaykong,Palm,376,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605045,B. Houaykong,Rhizomes,376,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605045,B. Houaykong,Orchids,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605040,B. Yalo,Bamboo,46150,4,0,0,0,0,0,4,100,0,0,0,0,0
605040,B. Yalo,Vines,7605,3,0,0,1,0,0,4,75,0,0,25,0,0
605040,B. Yalo,Tree/Shrub,3640,3,0,0,1,0,0,4,75,0,0,25,0,0
605040,B. Yalo,Fern,1950,1,0,0,0,0,0,1,100,0,0,0,0,0
605040,B. Yalo,Herbs,1885,3,0,0,2,0,0,5,60,0,0,40,0,0
605040,B. Yalo,Mushroom/Funghi,1235,3,0,0,1,2,0,6,50,0,0,16.6666666666667,33.3333333333333,0
605040,B. Yalo,Legume,1230,0,0,0,2,0,0,2,0,0,0,100,0,0
605040,B. Yalo,Trees,1105,3,0,0,1,0,0,4,75,0,0,25,0,0
605040,B. Yalo,Cardamom,455,2,0,0,0,0,0,2,100,0,0,0,0,0
605040,B. Yalo,Shrubs,410,0,0,0,3,0,0,3,0,0,0,100,0,0
605040,B. Yalo,Grass,350,0,0,0,1,0,0,1,0,0,0,100,0,0
605040,B. Yalo,Peas,200,3,0,0,0,0,0,3,100,0,0,0,0,0
605040,B. Yalo,Palm,65,1,0,0,0,0,0,1,100,0,0,0,0,0
605040,B. Yalo,Orchids,32.5,1,0,0,0,0,0,1,100,0,0,0,0,0
605034,B. Pungjong,Grass,2950,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605034,B. Pungjong,Bamboo,2360,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605034,B. Pungjong,,1062,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605034,B. Pungjong,Mushroom/Funghi,649,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605034,B. Pungjong,Herbs,590,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605034,B. Pungjong,Hornet,590,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605034,B. Pungjong,Legume,590,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605034,B. Pungjong,Vines,590,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605034,B. Pungjong,Shrubs,531,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605034,B. Pungjong,Trees,531,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605034,B. Pungjong,Tree/Shrub,472,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605034,B. Pungjong,Aquatic plants,295,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605034,B. Pungjong,Fern,295,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605034,B. Pungjong,Liana,295,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605034,B. Pungjong,Worms,177,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605034,B. Pungjong,Cardamom,30,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605031,B. Douantay,,27966,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605031,B. Douantay,Grass,23700,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605031,B. Douantay,Bamboo,17380,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605031,B. Douantay,Tree/Shrub,16195,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605031,B. Douantay,Herbs,7110,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605031,B. Douantay,Cardamom,4740,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605031,B. Douantay,Fern,3950,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605031,B. Douantay,Peas,3950,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605031,B. Douantay,Vines,3318,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605031,B. Douantay,Legume,3002,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605031,B. Douantay,Trees,1659,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605031,B. Douantay,Mushroom/Funghi,948,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605031,B. Douantay,Shrubs,711,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605031,B. Douantay,Palm,395,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605031,B. Douantay,Rhizomes,237,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605025,B. Kantheung,,123172,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605025,B. Kantheung,Grass,76000,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605025,B. Kantheung,Bamboo,27780,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605025,B. Kantheung,Tree/Shrub,17760,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605025,B. Kantheung,Cardamom,15200,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605025,B. Kantheung,Peas,7600,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605025,B. Kantheung,Herbs,5168,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605025,B. Kantheung,Legume,4864,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605025,B. Kantheung,Mushroom/Funghi,2280,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605025,B. Kantheung,Trees,1064,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605025,B. Kantheung,Aquatic plants,608,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605025,B. Kantheung,Fern,456,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605025,B. Kantheung,Shrubs,304,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605025,B. Kantheung,Vines,300,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605024,B. Kanloum,,93100,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605024,B. Kanloum,Grass,70000,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605024,B. Kanloum,Herbs,63140,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605024,B. Kanloum,Bamboo,63000,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605024,B. Kanloum,Tree/Shrub,29540,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605024,B. Kanloum,Peas,28000,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605024,B. Kanloum,Vines,14000,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605024,B. Kanloum,Trees,4970,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605024,B. Kanloum,Cardamom,4200,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605024,B. Kanloum,Fern,2800,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605024,B. Kanloum,Aquatic plants,1400,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605024,B. Kanloum,Mushroom/Funghi,1274,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605024,B. Kanloum,Palm,700,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605024,B. Kanloum,Shrubs,700,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605024,B. Kanloum,Rhizomes,280,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605023,B. Parkkan,Bamboo,30680,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605023,B. Parkkan,,13744,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605023,B. Parkkan,Grass,10400,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605023,B. Parkkan,Shrubs,5720,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
