"","Vil_Code","PCODE","Pname","DCODE","Dname","KCODE","Kname","Vil_Name","SciName","Taxonomy","sell","use","food","medicine","CHECK","Qty_sell","Qty_use","Qty_food","Qty_med","Inc_sell","Inc_use","Inc_food","Inc_medicine","No_HH","Qty_p_HH","Qty","PPU_LAK","PPU_USD","Income_USD","Time_Travel","Status_en","Status_rel","Status_abs","Reason_en","Forest","Riparian","bamboo","bush_fallow","upland_field","others","CHECK_2","Qty_For","Qty_Rip","Qty_Bam","Qty_Bfa","Qty_UpF","Qty_Oth","Inc_For","Inc_Rip","Inc_Bam","Inc_Bfa","Inc_UpF","Inc_Oth","For_sell_inc","For_use_inc","For_food_inc","For_med_inc","Rip_sell_inc","Rip_use_inc","Rip_food_inc","Rip_med_inc","bam_sell_inc","Bam_use_inc","Bam_food_inc","Bam_med_inc","Bfa_sell_inc","Bfa_use_inc","Bfa_food_inc","Bfa_med_inc","UpF_sell_inc","UpF_use_inc","UpF_food_inc","UpF_med_inc","Oth_sell_inc","Oth_use_inc","Oth_food_inc","Oth_med_inc"
"5259",609083,6,"Louangphabang",609,"Chomphet",60909,"Songnamhang","B. Vangmouang","Apis cerana","Bees",1,0,0,1,2,25,0,0,25,62.5,0,0,62.5,10,5,50,20000,2.5,125,"60","Stable",0,0,NA,1,0,0,0,0,0,1,50,0,0,0,0,0,125,0,0,0,0,0,62.5,0,0,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5260",609083,6,"Louangphabang",609,"Chomphet",60909,"Songnamhang","B. Vangmouang","Termitomyces indicus","Mushroom/Funghi",1,0,1,0,2,126,0,126,0,78.75,0,78.75,0,84,3,252,5000,0.625,157.5,"30","Stable",0,0,NA,1,0,0,0,0,0,1,252,0,0,0,0,0,157.5,0,0,0,0,0,78.75,0,78.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5261",609083,6,"Louangphabang",609,"Chomphet",60909,"Songnamhang","B. Vangmouang","Apis sp.","Bees",0,0,0,1,1,0,0,0,50,0,0,0,187.5,10,5,50,30000,3.75,187.5,"0",NA,NA,NA,NA,1,0,0,0,0,0,1,50,0,0,0,0,0,187.5,0,0,0,0,0,0,0,0,187.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5262",609083,6,"Louangphabang",609,"Chomphet",60909,"Songnamhang","B. Vangmouang","Castanopsis sp.","Tree",1,0,0,0,1,200,0,0,0,100,0,0,0,20,10,200,4000,0.5,100,"120","Stable",0,0,NA,1,0,0,0,0,0,1,200,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5263",609083,6,"Louangphabang",609,"Chomphet",60909,"Songnamhang","B. Vangmouang","Shorea obtusa","Tree",1,0,0,0,1,210,0,0,0,44.625,0,0,0,42,5,210,1700,0.2125,44.625,"90","Decrease",60,-60,"too much excavation",1,0,0,0,0,0,1,210,0,0,0,0,0,44.6,0,0,0,0,0,44.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5264",609083,6,"Louangphabang",609,"Chomphet",60909,"Songnamhang","B. Vangmouang","Bignonia sp.","Vine",0,0,0,1,1,0,0,0,168,0,0,0,0,84,2,168,0,0,0,"60","Stable",0,0,NA,1,0,0,0,0,0,1,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5265",609083,6,"Louangphabang",609,"Chomphet",60909,"Songnamhang","B. Vangmouang","Sterculia lanceolata","Tree/Shrub",1,0,0,0,1,125,0,0,0,46.875,0,0,0,84,5,125,3000,0.375,46.875,"60","Stable",0,0,NA,0,1,0,1,0,0,2,0,62.5,0,62.5,0,0,0,23.4,0,23.4,0,0,0,0,0,0,23.4,0,0,0,0,0,0,0,23.4,0,0,0,0,0,0,0,0,0,0,0
"5266",609083,6,"Louangphabang",609,"Chomphet",60909,"Songnamhang","B. Vangmouang","Terminalia chebula","Tree",0,0,1,0,1,0,0,0,0,0,0,0,0,84,0,0,0,0,0,"5","Stable",0,0,NA,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5267",609083,6,"Louangphabang",609,"Chomphet",60909,"Songnamhang","B. Vangmouang","Dendrocalamus brandisii","Bamboo",1,0,0,1,2,2100,0,0,2100,0,0,0,0,84,50,4200,0,0,0,"90","Stable",0,0,NA,1,0,0,0,0,0,1,4200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5268",609083,6,"Louangphabang",609,"Chomphet",60909,"Songnamhang","B. Vangmouang","Apis sp.","Bees",1,0,0,1,2,25,0,0,25,156.25,0,0,156.25,10,5,50,50000,6.25,312.5,"120","Stable",0,0,NA,1,0,0,0,0,0,1,50,0,0,0,0,0,312.5,0,0,0,0,0,156.25,0,0,156.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5269",609083,6,"Louangphabang",609,"Chomphet",60909,"Songnamhang","B. Vangmouang","Acacia pennata","Climber Vine",0,0,0,1,1,0,0,0,420,0,0,0,0,84,5,420,0,0,0,"120","Stable",0,0,NA,0,1,0,1,0,0,2,0,210,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5270",609083,6,"Louangphabang",609,"Chomphet",60909,"Songnamhang","B. Vangmouang","Auricularia polytricha","Mushroom/Funghi",0,0,1,0,1,0,0,168,0,0,0,0,0,84,2,168,0,0,0,"15","Stable",0,0,NA,1,0,0,0,0,0,1,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5271",609083,6,"Louangphabang",609,"Chomphet",60909,"Songnamhang","B. Vangmouang","Thysanolaena latifolia","Grass",1,0,0,0,1,4200,0,0,0,1575,0,0,0,84,50,4200,3000,0.375,1575,"90","Decrease",50,-50,NA,0,0,0,1,0,0,1,0,0,0,4200,0,0,0,0,0,1575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1575,0,0,0,0,0,0,0,0,0,0,0
"5272",609083,6,"Louangphabang",609,"Chomphet",60909,"Songnamhang","B. Vangmouang","Canarium pinnata","Tree",1,0,1,0,2,500,0,500,0,312.5,0,312.5,0,50,20,1000,5000,0.625,625,"120","Decrease",50,-50,NA,1,0,0,0,0,0,1,1000,0,0,0,0,0,625,0,0,0,0,0,312.5,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5273",609083,6,"Louangphabang",609,"Chomphet",60909,"Songnamhang","B. Vangmouang","Russula sp.","Mushroom/Funghi",0,0,1,0,1,0,0,84,0,0,0,0,0,84,1,84,0,0,0,"15","Stable",0,0,NA,1,0,0,0,0,0,1,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5274",609083,6,"Louangphabang",609,"Chomphet",60909,"Songnamhang","B. Vangmouang","Schleichera oleosa","Tree/Shrub",0,0,1,0,1,0,0,84,0,0,0,0,0,84,1,84,0,0,0,"20","Stable",0,0,NA,1,0,0,0,0,0,1,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5275",609083,6,"Louangphabang",609,"Chomphet",60909,"Songnamhang","B. Vangmouang","Boletus colossus","Mushroom/Funghi",0,0,1,0,1,0,0,10,0,0,0,0,0,10,1,10,0,0,0,"60","Stable",0,0,NA,1,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5276",609083,6,"Louangphabang",609,"Chomphet",60909,"Songnamhang","B. Vangmouang","Dendrocalamus barbatus","Bamboo",1,0,0,1,2,2100,0,0,2100,0,0,0,0,84,50,4200,0,0,0,"90","Stable",0,0,NA,1,0,0,0,0,0,1,4200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5277",609083,6,"Louangphabang",609,"Chomphet",60909,"Songnamhang","B. Vangmouang","Spondias pinnata","Tree",0,0,1,0,1,0,0,168,0,0,0,0,0,84,2,168,0,0,0,"10","Stable",0,0,NA,0,0,0,1,0,0,1,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5278",609083,6,"Louangphabang",609,"Chomphet",60909,"Songnamhang","B. Vangmouang","Pittosporopsis kerrii","Shrub",1,0,1,0,2,100,0,100,0,12.5,0,12.5,0,40,5,200,1000,0.125,25,"60","Stable",0,0,NA,1,0,0,0,0,0,1,200,0,0,0,0,0,25,0,0,0,0,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5279",609083,6,"Louangphabang",609,"Chomphet",60909,"Songnamhang","B. Vangmouang","Arenga westerhoutii","Palm",1,0,1,0,2,2100,0,2100,0,787.5,0,787.5,0,84,50,4200,3000,0.375,1575,"180","Decrease",50,-50,NA,1,1,0,0,0,0,2,2100,2100,0,0,0,0,787.5,787.5,0,0,0,0,393.75,0,393.75,0,393.75,0,393.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5280",609083,6,"Louangphabang",609,"Chomphet",60909,"Songnamhang","B. Vangmouang","Indosasa sinica","Bamboo",1,0,0,1,2,2100,0,0,2100,0,0,0,0,84,50,4200,0,0,0,"90","Stable",0,0,NA,1,0,0,0,0,0,1,4200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5281",609083,6,"Louangphabang",609,"Chomphet",60909,"Songnamhang","B. Vangmouang","Musa acuminata","Herb",1,0,1,0,2,2100,0,2100,0,262.5,0,262.5,0,84,50,4200,1000,0.125,525,"60","Increase",20,20,NA,0,1,0,1,0,0,2,0,2100,0,2100,0,0,0,262.5,0,262.5,0,0,0,0,0,0,131.25,0,131.25,0,0,0,0,0,131.25,0,131.25,0,0,0,0,0,0,0,0,0
"5282",609083,6,"Louangphabang",609,"Chomphet",60909,"Songnamhang","B. Vangmouang","Bauhinia variegata","Orchid",0,0,0,1,1,0,0,0,168,0,0,0,0,84,2,168,0,0,0,"60","Stable",0,0,NA,1,0,0,0,0,0,1,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5283",609083,6,"Louangphabang",609,"Chomphet",60909,"Songnamhang","B. Vangmouang","Melientha suavis","Tree",0,0,0,1,1,0,0,0,252,0,0,0,315,84,3,252,10000,1.25,315,"0","Stable",0,0,NA,1,0,0,0,0,0,1,252,0,0,0,0,0,315,0,0,0,0,0,0,0,0,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5284",609083,6,"Louangphabang",609,"Chomphet",60909,"Songnamhang","B. Vangmouang","Entada sp.","Shrub",1,0,0,0,1,50,0,0,0,6.25,0,0,0,10,5,50,1000,0.125,6.25,"60","Stable",0,0,NA,1,0,0,0,0,0,1,50,0,0,0,0,0,6.3,0,0,0,0,0,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5285",609083,6,"Louangphabang",609,"Chomphet",60909,"Songnamhang","B. Vangmouang","Amanita sp.","Mushroom/Funghi",0,0,1,0,1,0,0,84,0,0,0,0,0,84,1,84,0,0,0,"15","Stable",0,0,NA,1,0,0,0,0,0,1,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5286",609083,6,"Louangphabang",609,"Chomphet",60909,"Songnamhang","B. Vangmouang","Lycopodium cernuum","Herb",1,0,0,0,1,420,0,0,0,0,0,0,0,84,5,420,0,0,0,"15","Stable",0,0,NA,0,0,0,1,0,0,1,0,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5287",609083,6,"Louangphabang",609,"Chomphet",60909,"Songnamhang","B. Vangmouang","Russula sp.","Mushroom/Funghi",1,0,1,0,2,126,0,126,0,63,0,63,0,84,3,252,4000,0.5,126,"20","Stable",0,0,NA,1,0,0,0,0,0,1,252,0,0,0,0,0,126,0,0,0,0,0,63,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5288",609083,6,"Louangphabang",609,"Chomphet",60909,"Songnamhang","B. Vangmouang","Vespa sp.","Hornet",1,0,0,1,2,15,0,0,15,37.5,0,0,37.5,10,3,30,20000,2.5,75,"60","Stable",0,0,NA,1,0,0,0,0,0,1,30,0,0,0,0,0,75,0,0,0,0,0,37.5,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5289",609083,6,"Louangphabang",609,"Chomphet",60909,"Songnamhang","B. Vangmouang","Dendrocalamus hamiltonii","Bamboo",1,0,0,1,2,2100,0,0,2100,0,0,0,0,84,50,4200,0,0,0,"90","Stable",0,0,NA,1,0,0,0,0,0,1,4200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5290",609083,6,"Louangphabang",609,"Chomphet",60909,"Songnamhang","B. Vangmouang","Schizostachyum blumei","Bamboo",1,0,0,1,2,2100,0,0,2100,0,0,0,0,84,50,4200,0,0,0,"90","Stable",0,0,NA,0,0,0,1,0,0,1,0,0,0,4200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5291",609083,6,"Louangphabang",609,"Chomphet",60909,"Songnamhang","B. Vangmouang","Gigantochloa parviflora","Bamboo",1,0,0,1,2,2100,0,0,2100,0,0,0,0,84,50,4200,0,0,0,"90","Stable",0,0,NA,0,0,0,1,0,0,1,0,0,0,4200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5292",609083,6,"Louangphabang",609,"Chomphet",60909,"Songnamhang","B. Vangmouang","Dendrobium chrysotoxum","Orchid",1,0,0,1,2,25,0,0,25,93.75,0,0,93.75,10,5,50,30000,3.75,187.5,"60","Decrease",60,-60,"incorrect excavation",1,0,0,0,0,0,1,50,0,0,0,0,0,187.5,0,0,0,0,0,93.75,0,0,93.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5293",609083,6,"Louangphabang",609,"Chomphet",60909,"Songnamhang","B. Vangmouang","Pisolithus tinctorius","Mushroom/Funghi",0,0,1,0,1,0,0,5,0,0,0,0,0,5,1,5,0,0,0,"60","Stable",0,0,NA,1,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5294",609083,6,"Louangphabang",609,"Chomphet",60909,"Songnamhang","B. Vangmouang","Baccaurea ramiflora","Tree/Shrub",1,0,1,0,2,420,0,420,0,262.5,0,262.5,0,84,10,840,5000,0.625,525,"60","Decrease",10,-10,NA,1,0,0,0,0,0,1,840,0,0,0,0,0,525,0,0,0,0,0,262.5,0,262.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5295",609083,6,"Louangphabang",609,"Chomphet",60909,"Songnamhang","B. Vangmouang","Momordica charantia","Herb",0,0,0,1,1,0,0,0,0,0,0,0,0,84,0,0,0,0,0,"5","Stable",0,0,NA,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5296",609083,6,"Louangphabang",609,"Chomphet",60909,"Songnamhang","B. Vangmouang","Calamus sp.","Pea",1,0,0,0,1,1680,0,0,0,840,0,0,0,84,20,1680,4000,0.5,840,"120","Decrease",30,-30,NA,1,0,0,0,0,0,1,1680,0,0,0,0,0,840,0,0,0,0,0,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5297",609083,6,"Louangphabang",609,"Chomphet",60909,"Songnamhang","B. Vangmouang","Dendrobium fimbriatum","Orchid",1,0,0,1,2,25,0,0,25,312.5,0,0,312.5,10,5,50,100000,12.5,625,"60","Decrease",50,-50,"incorrect excavation",1,0,0,0,0,0,1,50,0,0,0,0,0,625,0,0,0,0,0,312.5,0,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5298",609083,6,"Louangphabang",609,"Chomphet",60909,"Songnamhang","B. Vangmouang","Astraeus hygrometricus","Mushroom/Funghi",1,0,1,0,2,420,0,420,0,525,0,525,0,84,10,840,10000,1.25,1050,"15","Stable",0,0,NA,1,0,0,0,0,0,1,840,0,0,0,0,0,1050,0,0,0,0,0,525,0,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5299",609083,6,"Louangphabang",609,"Chomphet",60909,"Songnamhang","B. Vangmouang","Broussonetia papyrifera","Tree/Shrub",1,0,0,0,1,1260,0,0,0,315,0,0,0,42,30,1260,2000,0.25,315,"60","Increase",50,50,NA,0,0,0,1,0,0,1,0,0,0,1260,0,0,0,0,0,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,0,0,0,0,0,0,0,0,0,0,0
"5300",609083,6,"Louangphabang",609,"Chomphet",60909,"Songnamhang","B. Vangmouang","Bischofia javanica","Tree",0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,"0",NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5301",609083,6,"Louangphabang",609,"Chomphet",60909,"Songnamhang","B. Vangmouang","Livistona saribus","Palm",1,0,1,0,2,840,0,840,0,525,0,525,0,84,20,1680,5000,0.625,1050,"120","Decrease",50,-50,NA,1,0,0,0,0,0,1,1680,0,0,0,0,0,1050,0,0,0,0,0,525,0,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5302",609083,6,"Louangphabang",609,"Chomphet",60909,"Songnamhang","B. Vangmouang","Calamus sp.","Pea",1,0,1,0,2,420,0,420,0,262.5,0,262.5,0,84,10,840,5000,0.625,525,"180","Decrease",20,-20,NA,1,0,0,0,0,0,1,840,0,0,0,0,0,525,0,0,0,0,0,262.5,0,262.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5303",609083,6,"Louangphabang",609,"Chomphet",60909,"Songnamhang","B. Vangmouang","Gmelina arborea","Tree/Shrub",0,0,0,1,1,0,0,0,168,0,0,0,0,84,2,168,0,0,0,"60","Stable",0,0,NA,1,0,0,0,0,0,1,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5304",609083,6,"Louangphabang",609,"Chomphet",60909,"Songnamhang","B. Vangmouang","Lentinus squarrosulus","Mushroom/Funghi",1,0,1,0,2,0,0,0,0,0,0,0,0,84,0,0,0,0,0,"60","Stable",0,0,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5305",609083,6,"Louangphabang",609,"Chomphet",60909,"Songnamhang","B. Vangmouang","Dendrobium sp.","Orchid",1,0,0,1,2,25,0,0,25,93.75,0,0,93.75,10,5,50,30000,3.75,187.5,"60","Decrease",60,-60,"incorrect excavation",1,0,0,0,0,0,1,50,0,0,0,0,0,187.5,0,0,0,0,0,93.75,0,0,93.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5306",609083,6,"Louangphabang",609,"Chomphet",60909,"Songnamhang","B. Vangmouang","Momordica cochinchinensis","Herb",0,0,0,1,1,0,0,0,420,0,0,0,0,84,5,420,0,0,0,"60","Stable",0,0,NA,0,0,0,1,0,0,1,0,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5307",609083,6,"Louangphabang",609,"Chomphet",60909,"Songnamhang","B. Vangmouang","Spilanthes acmella","Herb",0,0,0,1,1,0,0,0,420,0,0,0,0,84,5,420,0,0,0,"60","Stable",0,0,NA,1,1,0,0,0,0,2,210,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5308",609083,6,"Louangphabang",609,"Chomphet",60909,"Songnamhang","B. Vangmouang","Dendrobium sp.","Orchid",0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,30000,3.75,0,"60","Decrease",60,-60,"incorrect excavation",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5309",609083,6,"Louangphabang",609,"Chomphet",60909,"Songnamhang","B. Vangmouang","Alpinia galanga","Herb (bulbiferous)",1,0,0,1,2,100,0,0,100,37.5,0,0,37.5,40,5,200,3000,0.375,75,"60","Stable",0,0,NA,1,0,0,0,0,0,1,200,0,0,0,0,0,75,0,0,0,0,0,37.5,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5310",609083,6,"Louangphabang",609,"Chomphet",60909,"Songnamhang","B. Vangmouang","Piper interitum","Vine",1,0,1,0,2,252,0,252,0,94.5,0,94.5,0,84,6,504,3000,0.375,189,"180","Decrease",70,-70,"forest fire",1,0,0,0,0,0,1,504,0,0,0,0,0,189,0,0,0,0,0,94.5,0,94.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5311",609083,6,"Louangphabang",609,"Chomphet",60909,"Songnamhang","B. Vangmouang","Gigantochloa albociliata","Bamboo",1,0,0,1,2,2100,0,0,2100,0,0,0,0,84,50,4200,0,0,0,"90","Stable",0,0,NA,1,0,0,0,0,0,1,4200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5312",609083,6,"Louangphabang",609,"Chomphet",60909,"Songnamhang","B. Vangmouang","Vespa sp.","Hornet",1,0,0,1,2,15,0,0,15,37.5,0,0,37.5,10,3,30,20000,2.5,75,"60","Stable",0,0,NA,1,0,0,0,0,0,1,30,0,0,0,0,0,75,0,0,0,0,0,37.5,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5313",609083,6,"Louangphabang",609,"Chomphet",60909,"Songnamhang","B. Vangmouang","Menispermaceae sp.","Vine/Fruit",0,0,0,1,1,0,0,0,168,0,0,0,0,84,2,168,0,0,0,"60","Stable",0,0,NA,1,0,0,0,0,0,1,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5314",609083,6,"Louangphabang",609,"Chomphet",60909,"Songnamhang","B. Vangmouang","Amanita citrine","Mushroom/Funghi",0,0,1,0,1,0,0,10,0,0,0,0,0,10,1,10,0,0,0,"60","Stable",0,0,NA,1,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5315",609083,6,"Louangphabang",609,"Chomphet",60909,"Songnamhang","B. Vangmouang","Schefflera elliptica","Tree/Shrub",0,0,0,1,1,0,0,0,168,0,0,0,0,84,2,168,0,0,0,"60","Stable",0,0,NA,1,0,0,0,0,0,1,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5316",609083,6,"Louangphabang",609,"Chomphet",60909,"Songnamhang","B. Vangmouang","Volvaria esculenta","Mushroom/Funghi",0,0,1,0,1,0,0,0,0,0,0,0,0,84,0,0,0,0,0,"15","Stable",0,0,NA,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5317",609083,6,"Louangphabang",609,"Chomphet",60909,"Songnamhang","B. Vangmouang","Mangifera sp.","Tree",0,0,1,0,1,0,0,2520,0,0,0,0,0,84,30,2520,0,0,0,"60","Stable",0,0,NA,0,0,0,1,0,0,1,0,0,0,2520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5318",609083,6,"Louangphabang",609,"Chomphet",60909,"Songnamhang","B. Vangmouang","Cantharellus sp.","Mushroom/Funghi",1,0,1,0,2,40,0,40,0,10,0,10,0,40,2,80,2000,0.25,20,"60","Stable",0,0,NA,1,0,0,0,0,0,1,80,0,0,0,0,0,20,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5319",609083,6,"Louangphabang",609,"Chomphet",60909,"Songnamhang","B. Vangmouang","Cantharellus sp.","Mushroom/Funghi",1,0,1,0,2,84,0,84,0,21,0,21,0,84,2,168,2000,0.25,42,"60","Stable",0,0,NA,1,0,0,0,0,0,1,168,0,0,0,0,0,42,0,0,0,0,0,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5320",609083,6,"Louangphabang",609,"Chomphet",60909,"Songnamhang","B. Vangmouang","Daemonorops jenkinsiana","Rattan",1,0,1,0,2,420,0,420,0,262.5,0,262.5,0,84,10,840,5000,0.625,525,"180","Decrease",20,-20,NA,1,0,0,0,0,0,1,840,0,0,0,0,0,525,0,0,0,0,0,262.5,0,262.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5321",609083,6,"Louangphabang",609,"Chomphet",60909,"Songnamhang","B. Vangmouang","Schizophyllum commune","Mushroom/Funghi",1,0,1,0,2,420,0,420,0,105,0,105,0,84,10,840,2000,0.25,210,"20","Stable",0,0,NA,0,0,0,1,0,1,2,0,0,0,420,0,420,0,0,0,105,0,105,0,0,0,0,0,0,0,0,0,0,0,0,52.5,0,52.5,0,0,0,0,0,52.5,0,52.5,0
"5322",609083,6,"Louangphabang",609,"Chomphet",60909,"Songnamhang","B. Vangmouang","Piper sarmentosum","Vine",0,0,0,1,1,0,0,0,0,0,0,0,0,84,0,0,0,0,0,"5","Stable",0,0,NA,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
