Vil_Code,PCODE,Pname,DCODE,Dname,Vil_Name,Scientific_Name_Cleaned,Qty_All
609032,6,Louangphabang,609,Chomphet,B. Som,Shorea obtusa,2000
609032,6,Louangphabang,609,Chomphet,B. Som,Dendrobium sp.,2000
609032,6,Louangphabang,609,Chomphet,B. Som,Russula sanguinea,1130
609032,6,Louangphabang,609,Chomphet,B. Som,Dendrobium chrysotoxum,650
609032,6,Louangphabang,609,Chomphet,B. Som,Denbrobium puchellum,600
609032,6,Louangphabang,609,Chomphet,B. Som,Amanita citrine,565
609032,6,Louangphabang,609,Chomphet,B. Som,Cantharellus cibarius,565
609032,6,Louangphabang,609,Chomphet,B. Som,Amanita sp.,565
609036,6,Louangphabang,609,Chomphet,Houaykhae,Arenga westerhoutii,9700
609036,6,Louangphabang,609,Chomphet,Houaykhae,Thysanolaena maxima,4850
609036,6,Louangphabang,609,Chomphet,Houaykhae,Gigantochloa albociliata,2910
609036,6,Louangphabang,609,Chomphet,Houaykhae,Broussonetia papyrifera,2250
609036,6,Louangphabang,609,Chomphet,Houaykhae,Boehmeria sp,1050
609036,6,Louangphabang,609,Chomphet,Houaykhae,Spilanthes acmella,970
609036,6,Louangphabang,609,Chomphet,Houaykhae,Acacia pennata,970
609036,6,Louangphabang,609,Chomphet,Houaykhae,Bambusa yulda,582
609036,6,Louangphabang,609,Chomphet,Houaykhae,Dendrocalamus membranaceus,485
609036,6,Louangphabang,609,Chomphet,Houaykhae,Baccaurea ramiflora,485
609038,6,Louangphabang,609,Chomphet,B. Phonhong,Broussonetia papyrifera,6600
609038,6,Louangphabang,609,Chomphet,B. Phonhong,Thysanolaena maxima,3300
609038,6,Louangphabang,609,Chomphet,B. Phonhong,Dendrocalamus membranaceus,3300
609038,6,Louangphabang,609,Chomphet,B. Phonhong,Shorea obtusa,3300
609038,6,Louangphabang,609,Chomphet,B. Phonhong,Dendrocalamus hamiltonii,1980
609038,6,Louangphabang,609,Chomphet,B. Phonhong,Bambusa yulda,1980
609038,6,Louangphabang,609,Chomphet,B. Phonhong,Gigantochloa albociliata,990
609038,6,Louangphabang,609,Chomphet,B. Phonhong,Lentinus polychrous,396
609038,6,Louangphabang,609,Chomphet,B. Phonhong,Geastrum saccatum,330
609038,6,Louangphabang,609,Chomphet,B. Phonhong,Erianthus arundinaceus,264
609039,6,Louangphabang,609,Chomphet,B. Nasang,Geastrum saccatum,150
609039,6,Louangphabang,609,Chomphet,B. Nasang,Cantharellus sp.,150
609039,6,Louangphabang,609,Chomphet,B. Nasang,Termitomyces sp.,150
609039,6,Louangphabang,609,Chomphet,B. Nasang,Cantharellus sp.,150
609039,6,Louangphabang,609,Chomphet,B. Nasang,Broussonetia papyrifera,50
609040,6,Louangphabang,609,Chomphet,B. Houaygnor,Gigantochloa albociliata,480
609040,6,Louangphabang,609,Chomphet,B. Houaygnor,Bambusa yulda,480
609040,6,Louangphabang,609,Chomphet,B. Houaygnor,Musa acuminata,240
609040,6,Louangphabang,609,Chomphet,B. Houaygnor,Russula sp.,192
609040,6,Louangphabang,609,Chomphet,B. Houaygnor,Broussonetia papyrifera,150
609040,6,Louangphabang,609,Chomphet,B. Houaygnor,Termitomyces sp.,144
609040,6,Louangphabang,609,Chomphet,B. Houaygnor,Thysanolaena maxima,100
609040,6,Louangphabang,609,Chomphet,B. Houaygnor,,96
609040,6,Louangphabang,609,Chomphet,B. Houaygnor,Cantharellus sp.,96
609040,6,Louangphabang,609,Chomphet,B. Houaygnor,Dendrocalamus hamiltonii,96
609041,6,Louangphabang,609,Chomphet,B. Mouangkeo,Broussonetia papyrifera,1500
609041,6,Louangphabang,609,Chomphet,B. Mouangkeo,Bambusa yulda,1020
609041,6,Louangphabang,609,Chomphet,B. Mouangkeo,Boehmeria sp,750
609041,6,Louangphabang,609,Chomphet,B. Mouangkeo,Thysanolaena maxima,750
609041,6,Louangphabang,609,Chomphet,B. Mouangkeo,Gigantochloa albociliata,680
609041,6,Louangphabang,609,Chomphet,B. Mouangkeo,Musa acuminata,340
609041,6,Louangphabang,609,Chomphet,B. Mouangkeo,Termitomyces sp.,170
609041,6,Louangphabang,609,Chomphet,B. Mouangkeo,Amanita citrine,170
609041,6,Louangphabang,609,Chomphet,B. Mouangkeo,Moghania macrophylla,150
609041,6,Louangphabang,609,Chomphet,B. Mouangkeo,Amorphophallus kerrii,150
609042,6,Louangphabang,609,Chomphet,B. Phoulouangtai,Dendrocalamus hamiltonii,1860
609042,6,Louangphabang,609,Chomphet,B. Phoulouangtai,Broussonetia papyrifera,930
609042,6,Louangphabang,609,Chomphet,B. Phoulouangtai,Amomum sp.,620
609042,6,Louangphabang,609,Chomphet,B. Phoulouangtai,Arenga westerhoutii,465
609042,6,Louangphabang,609,Chomphet,B. Phoulouangtai,Thysanolaena maxima,310
609042,6,Louangphabang,609,Chomphet,B. Phoulouangtai,Gigantochloa albociliata,186
609042,6,Louangphabang,609,Chomphet,B. Phoulouangtai,Centella asiatica,155
609042,6,Louangphabang,609,Chomphet,B. Phoulouangtai,Cassia sp.,155
609042,6,Louangphabang,609,Chomphet,B. Phoulouangtai,Acacia pennata,155
609042,6,Louangphabang,609,Chomphet,B. Phoulouangtai,Auricularia polytricha,155
609043,6,Louangphabang,609,Chomphet,B. Houaykor,Shorea obtusa,2500
609043,6,Louangphabang,609,Chomphet,B. Houaykor,Gigantochloa albociliata,2130
609043,6,Louangphabang,609,Chomphet,B. Houaykor,Bambusa yulda,2130
609043,6,Louangphabang,609,Chomphet,B. Houaykor,Thysanolaena maxima,1000
609043,6,Louangphabang,609,Chomphet,B. Houaykor,Broussonetia papyrifera,1000
609043,6,Louangphabang,609,Chomphet,B. Houaykor,Indosasa sindica,710
609043,6,Louangphabang,609,Chomphet,B. Houaykor,Amanita citrine,710
609043,6,Louangphabang,609,Chomphet,B. Houaykor,Lentinus polychrous,71
609043,6,Louangphabang,609,Chomphet,B. Houaykor,Cantharellus sp.,71
609043,6,Louangphabang,609,Chomphet,B. Houaykor,Cantharellus sp.,71
609044,6,Louangphabang,609,Chomphet,B. Thinhong,Dendrobium sp.,2800
609044,6,Louangphabang,609,Chomphet,B. Thinhong,Shorea obtusa,1860
609044,6,Louangphabang,609,Chomphet,B. Thinhong,Bambusa yulda,620
609044,6,Louangphabang,609,Chomphet,B. Thinhong,Worm of Spondias cytherea,620
609044,6,Louangphabang,609,Chomphet,B. Thinhong,Cantharellus sp.,370
609044,6,Louangphabang,609,Chomphet,B. Thinhong,Amanita citrine,310
609044,6,Louangphabang,609,Chomphet,B. Thinhong,Dendrocalamus membranaceus,310
609044,6,Louangphabang,609,Chomphet,B. Thinhong,Mangifera lagenifera,248
609044,6,Louangphabang,609,Chomphet,B. Thinhong,Thysanolaena maxima,248
609044,6,Louangphabang,609,Chomphet,B. Thinhong,Baccaurea ramiflora,248
609046,6,Louangphabang,609,Chomphet,B. Sanok,Shorea obtusa,5000
609046,6,Louangphabang,609,Chomphet,B. Sanok,Amanita sp.,3100
609046,6,Louangphabang,609,Chomphet,B. Sanok,Momordica charantia,3100
609046,6,Louangphabang,609,Chomphet,B. Sanok,Bambusa yulda,3100
609046,6,Louangphabang,609,Chomphet,B. Sanok,Aglaia gagnepainiana,3100
609046,6,Louangphabang,609,Chomphet,B. Sanok,Broussonetia papyrifera,2500
609046,6,Louangphabang,609,Chomphet,B. Sanok,Castanopsis sp.,2480
609046,6,Louangphabang,609,Chomphet,B. Sanok,Spondias pinnata,2480
609046,6,Louangphabang,609,Chomphet,B. Sanok,Microcos paniculata,1860
609046,6,Louangphabang,609,Chomphet,B. Sanok,Ziziphus sp.,1860
609047,6,Louangphabang,609,Chomphet,B. Mouangkham,Spondias pinnata,5350
609047,6,Louangphabang,609,Chomphet,B. Mouangkham,Gigantochloa albociliata,2140
609047,6,Louangphabang,609,Chomphet,B. Mouangkham,Bambusa yulda,2140
609047,6,Louangphabang,609,Chomphet,B. Mouangkham,Lentinus polychrous,1400
609047,6,Louangphabang,609,Chomphet,B. Mouangkham,Phyllanthus emblica,1400
609047,6,Louangphabang,609,Chomphet,B. Mouangkham,Lentinus squarrosulus,1400
609047,6,Louangphabang,609,Chomphet,B. Mouangkham,Pachygone odorifera,1070
609047,6,Louangphabang,609,Chomphet,B. Mouangkham,Acacia pennata,1070
609047,6,Louangphabang,609,Chomphet,B. Mouangkham,Russula sp.,1000
609047,6,Louangphabang,609,Chomphet,B. Mouangkham,Amanita sp.,500
609049,6,Louangphabang,609,Chomphet,B. Naxaichaleun,Amanita citrine,1350
609049,6,Louangphabang,609,Chomphet,B. Naxaichaleun,Gigantochloa albociliata,1350
609049,6,Louangphabang,609,Chomphet,B. Naxaichaleun,Boletus sp.,1350
609049,6,Louangphabang,609,Chomphet,B. Naxaichaleun,Bambusa yulda,1350
609049,6,Louangphabang,609,Chomphet,B. Naxaichaleun,Lentinus polychrous,675
609049,6,Louangphabang,609,Chomphet,B. Naxaichaleun,Russula sp.,450
609049,6,Louangphabang,609,Chomphet,B. Naxaichaleun,Cantharellus sp.,450
609049,6,Louangphabang,609,Chomphet,B. Naxaichaleun,Broussonetia papyrifera,350
609049,6,Louangphabang,609,Chomphet,B. Naxaichaleun,Shorea obtusa,350
609049,6,Louangphabang,609,Chomphet,B. Naxaichaleun,Spondias pinnata,225
609050,6,Louangphabang,609,Chomphet,B. Nakham,Bambusa yulda,10980
609050,6,Louangphabang,609,Chomphet,B. Nakham,Gigantochloa albociliata,7320
609050,6,Louangphabang,609,Chomphet,B. Nakham,Apis sp.,2000
609050,6,Louangphabang,609,Chomphet,B. Nakham,Dendrobium lindleyi,2000
609050,6,Louangphabang,609,Chomphet,B. Nakham,Phyllanthus emblica,1500
609050,6,Louangphabang,609,Chomphet,B. Nakham,Terminalia citrata,1500
609050,6,Louangphabang,609,Chomphet,B. Nakham,Dendrobium sp.,1000
609050,6,Louangphabang,609,Chomphet,B. Nakham,Amanita citrine,600
609050,6,Louangphabang,609,Chomphet,B. Nakham,Dendrobium sp.,600
609050,6,Louangphabang,609,Chomphet,B. Nakham,Russula silvicola,500
609051,6,Louangphabang,609,Chomphet,B. Xiengmain,Bambusa yulda,6000
609051,6,Louangphabang,609,Chomphet,B. Xiengmain,Lepisanthes rubuginosa,3000
609051,6,Louangphabang,609,Chomphet,B. Xiengmain,Rutaceae sp.,3000
609051,6,Louangphabang,609,Chomphet,B. Xiengmain,Poaceae sp.,1660
609051,6,Louangphabang,609,Chomphet,B. Xiengmain,Caesalpinia sappan,1250
609051,6,Louangphabang,609,Chomphet,B. Xiengmain,Gigantochloa albociliata,800
609051,6,Louangphabang,609,Chomphet,B. Xiengmain,Russula sp.,600
609051,6,Louangphabang,609,Chomphet,B. Xiengmain,Phyllanthus emblica,600
609051,6,Louangphabang,609,Chomphet,B. Xiengmain,Russula sp.,600
609051,6,Louangphabang,609,Chomphet,B. Xiengmain,Amanita sp.,500
609053,6,Louangphabang,609,Chomphet,B. Thapho,Lentinus polychrous,780
609053,6,Louangphabang,609,Chomphet,B. Thapho,Lentinus squarrosulus,312
609053,6,Louangphabang,609,Chomphet,B. Thapho,Shorea obtusa,100
609053,6,Louangphabang,609,Chomphet,B. Thapho,Momordica charantia,0
609053,6,Louangphabang,609,Chomphet,B. Thapho,Dendrobium lindleyi,0
609053,6,Louangphabang,609,Chomphet,B. Thapho,Termitomyces robustus,0
609053,6,Louangphabang,609,Chomphet,B. Thapho,Mangifera lagenifera,0
609053,6,Louangphabang,609,Chomphet,B. Thapho,Dendrobium sp.,0
609053,6,Louangphabang,609,Chomphet,B. Thapho,Russula sp.,0
609053,6,Louangphabang,609,Chomphet,B. Thapho,Lycopodium cernuum,0
609055,6,Louangphabang,609,Chomphet,B. Bouamlao,Bambusa yulda,3600
609055,6,Louangphabang,609,Chomphet,B. Bouamlao,Gigantochloa albociliata,3600
609055,6,Louangphabang,609,Chomphet,B. Bouamlao,Russula sp.,1440
609055,6,Louangphabang,609,Chomphet,B. Bouamlao,,1440
609055,6,Louangphabang,609,Chomphet,B. Bouamlao,Lentinus sp.,1440
609055,6,Louangphabang,609,Chomphet,B. Bouamlao,,1440
609055,6,Louangphabang,609,Chomphet,B. Bouamlao,Amanita citrine,1080
609055,6,Louangphabang,609,Chomphet,B. Bouamlao,Amanita sp.,1080
609055,6,Louangphabang,609,Chomphet,B. Bouamlao,Schleichera oleosa,1000
609055,6,Louangphabang,609,Chomphet,B. Bouamlao,Piper sarmentosum,720
609056,6,Louangphabang,609,Chomphet,B. Bouamxieng,Broussonetia papyrifera,3600
609056,6,Louangphabang,609,Chomphet,B. Bouamxieng,Amorphophallus kerrii,2000
609056,6,Louangphabang,609,Chomphet,B. Bouamxieng,Shorea obtusa,1500
609056,6,Louangphabang,609,Chomphet,B. Bouamxieng,Gigantochloa albociliata,1440
609056,6,Louangphabang,609,Chomphet,B. Bouamxieng,Schleichera oleosa,1440
609056,6,Louangphabang,609,Chomphet,B. Bouamxieng,Protium serratum,1440
609056,6,Louangphabang,609,Chomphet,B. Bouamxieng,Bambusa yulda,1440
609056,6,Louangphabang,609,Chomphet,B. Bouamxieng,Dendrobium chrysotoxum,960
609056,6,Louangphabang,609,Chomphet,B. Bouamxieng,Piper sarmentosum,720
609056,6,Louangphabang,609,Chomphet,B. Bouamxieng,Lycopodium cernuum,720
609058,6,Louangphabang,609,Chomphet,B. Channeua,Bambusa yulda,3750
609058,6,Louangphabang,609,Chomphet,B. Channeua,Bambusa arundiana,3750
609058,6,Louangphabang,609,Chomphet,B. Channeua,Russula sp.,250
609058,6,Louangphabang,609,Chomphet,B. Channeua,Amanita citrine,250
609058,6,Louangphabang,609,Chomphet,B. Channeua,Champignon comestible,75
609058,6,Louangphabang,609,Chomphet,B. Channeua,Russula silvicola,75
609058,6,Louangphabang,609,Chomphet,B. Channeua,Cantharellus sp.,75
609058,6,Louangphabang,609,Chomphet,B. Channeua,Russula sp.,75
609058,6,Louangphabang,609,Chomphet,B. Channeua,Russula densifolia,75
609058,6,Louangphabang,609,Chomphet,B. Channeua,Trichostoma sp.,75
609059,6,Louangphabang,609,Chomphet,B. Chantai,Shorea obtusa,1540
609059,6,Louangphabang,609,Chomphet,B. Chantai,Thysanolaena maxima,770
609059,6,Louangphabang,609,Chomphet,B. Chantai,Lentinus polychrous,770
609059,6,Louangphabang,609,Chomphet,B. Chantai,Antidesma sp.,385
609059,6,Louangphabang,609,Chomphet,B. Chantai,Lentinus squarrosulus,385
609059,6,Louangphabang,609,Chomphet,B. Chantai,Agaricus cinerius,385
609059,6,Louangphabang,609,Chomphet,B. Chantai,Spondias pinnata,385
609059,6,Louangphabang,609,Chomphet,B. Chantai,Amanita sp.,385
609059,6,Louangphabang,609,Chomphet,B. Chantai,Lycoperdon pyriforme,385
609059,6,Louangphabang,609,Chomphet,B. Chantai,,385
609060,6,Louangphabang,609,Chomphet,B. Pakleung,Bambusa yulda,2600
609060,6,Louangphabang,609,Chomphet,B. Pakleung,Broussonetia papyrifera,450
609060,6,Louangphabang,609,Chomphet,B. Pakleung,Gigantochloa albociliata,390
609060,6,Louangphabang,609,Chomphet,B. Pakleung,Dendrocalamus membranaceus,200
609060,6,Louangphabang,609,Chomphet,B. Pakleung,Bambusa arundiana,150
609060,6,Louangphabang,609,Chomphet,B. Pakleung,Shorea obtusa,120
609060,6,Louangphabang,609,Chomphet,B. Pakleung,Termitomyces sp.,100
609060,6,Louangphabang,609,Chomphet,B. Pakleung,Geastrum saccatum,65
609060,6,Louangphabang,609,Chomphet,B. Pakleung,Russula sp.,20
609060,6,Louangphabang,609,Chomphet,B. Pakleung,Amanita citrine,20
609061,6,Louangphabang,609,Chomphet,B. Nongphu,Broussonetia papyrifera,10000
609061,6,Louangphabang,609,Chomphet,B. Nongphu,Shorea obtusa,7500
609061,6,Louangphabang,609,Chomphet,B. Nongphu,Bambusa yulda,5900
609061,6,Louangphabang,609,Chomphet,B. Nongphu,Gigantochloa albociliata,4720
609061,6,Louangphabang,609,Chomphet,B. Nongphu,Lentinus polychrous,4000
609061,6,Louangphabang,609,Chomphet,B. Nongphu,Dendrobium sp.,3000
609061,6,Louangphabang,609,Chomphet,B. Nongphu,Geastrum saccatum,2300
609061,6,Louangphabang,609,Chomphet,B. Nongphu,Thysanolaena maxima,2000
609061,6,Louangphabang,609,Chomphet,B. Nongphu,Clavaria sp.,1500
609061,6,Louangphabang,609,Chomphet,B. Nongphu,Musa acuminata,1180
609064,6,Louangphabang,609,Chomphet,B. Donexai,Dendrobium sp.,3000
609064,6,Louangphabang,609,Chomphet,B. Donexai,Thysanolaena maxima,2900
609064,6,Louangphabang,609,Chomphet,B. Donexai,Broussonetia papyrifera,2320
609064,6,Louangphabang,609,Chomphet,B. Donexai,Shorea obtusa,1600
609064,6,Louangphabang,609,Chomphet,B. Donexai,Mangifera caloneura,1160
609064,6,Louangphabang,609,Chomphet,B. Donexai,Musa acuminata,870
609064,6,Louangphabang,609,Chomphet,B. Donexai,Lentinus squarrosulus,580
609064,6,Louangphabang,609,Chomphet,B. Donexai,Centella asiatica,580
609064,6,Louangphabang,609,Chomphet,B. Donexai,Diplazium esculentum,580
609064,6,Louangphabang,609,Chomphet,B. Donexai,Lentinus polychrous,580
609066,6,Louangphabang,609,Chomphet,B. Saleuam,Dendrocalamus membranaceus,3300
609066,6,Louangphabang,609,Chomphet,B. Saleuam,Bambusa arundiana,3300
609066,6,Louangphabang,609,Chomphet,B. Saleuam,Bambusa yulda,3300
609066,6,Louangphabang,609,Chomphet,B. Saleuam,Gigantochloa albociliata,3300
609066,6,Louangphabang,609,Chomphet,B. Saleuam,Spilanthes acmella,1320
609066,6,Louangphabang,609,Chomphet,B. Saleuam,Acacia pennata,1320
609066,6,Louangphabang,609,Chomphet,B. Saleuam,Shorea obtusa,1000
609066,6,Louangphabang,609,Chomphet,B. Saleuam,Volvaria esculenta,660
609066,6,Louangphabang,609,Chomphet,B. Saleuam,Cantharellus sp.,660
609066,6,Louangphabang,609,Chomphet,B. Saleuam,Lentinus squarrosulus,660
609067,6,Louangphabang,609,Chomphet,B. Pakleun,Shorea obtusa,7000
609067,6,Louangphabang,609,Chomphet,B. Pakleun,Lentinus polychrous,2000
609067,6,Louangphabang,609,Chomphet,B. Pakleun,Russula sp.,1600
609067,6,Louangphabang,609,Chomphet,B. Pakleun,Melientha suavis,1560
609067,6,Louangphabang,609,Chomphet,B. Pakleun,,1200
609067,6,Louangphabang,609,Chomphet,B. Pakleun,,1200
609067,6,Louangphabang,609,Chomphet,B. Pakleun,Russula sp.,1200
609067,6,Louangphabang,609,Chomphet,B. Pakleun,Dimocarpus sp.,1200
609067,6,Louangphabang,609,Chomphet,B. Pakleun,Amanita sp.,800
609067,6,Louangphabang,609,Chomphet,B. Pakleun,Amanita citrine,800
609068,6,Louangphabang,609,Chomphet,B. Nakeua,Amanita citrine,400
609068,6,Louangphabang,609,Chomphet,B. Nakeua,Russula sp.,400
609068,6,Louangphabang,609,Chomphet,B. Nakeua,Geastrum saccatum,120
609068,6,Louangphabang,609,Chomphet,B. Nakeua,Lentinus squarrosulus,120
609068,6,Louangphabang,609,Chomphet,B. Nakeua,Termitomyces sp.,100
609068,6,Louangphabang,609,Chomphet,B. Nakeua,Cantharellus sp.,80
609068,6,Louangphabang,609,Chomphet,B. Nakeua,Pseudoclitocybe cyathiformis,80
609068,6,Louangphabang,609,Chomphet,B. Nakeua,Cantharellus sp.,80
609068,6,Louangphabang,609,Chomphet,B. Nakeua,Clavaria sp.,40
609068,6,Louangphabang,609,Chomphet,B. Nakeua,Boletus sp.,40
609069,6,Louangphabang,609,Chomphet,B. Nakhaeng,Gigantochloa albociliata,2700
609069,6,Louangphabang,609,Chomphet,B. Nakhaeng,Bambusa yulda,2700
609069,6,Louangphabang,609,Chomphet,B. Nakhaeng,Shorea obtusa,1080
609069,6,Louangphabang,609,Chomphet,B. Nakhaeng,Broussonetia papyrifera,810
609069,6,Louangphabang,609,Chomphet,B. Nakhaeng,Dendrocalamus membranaceus,540
609069,6,Louangphabang,609,Chomphet,B. Nakhaeng,Amanita citrine,270
609069,6,Louangphabang,609,Chomphet,B. Nakhaeng,Lentinus polychrous,270
609069,6,Louangphabang,609,Chomphet,B. Nakhaeng,Musa acuminata,270
609069,6,Louangphabang,609,Chomphet,B. Nakhaeng,Thysanolaena maxima,270
609069,6,Louangphabang,609,Chomphet,B. Nakhaeng,Russula sanguinea,270
609070,6,Louangphabang,609,Chomphet,B. Houaykhanh,Cucurbita moschata Duchesne,10
609071,6,Louangphabang,609,Chomphet,B. Nangiew,Arenga westerhoutii,2000
609071,6,Louangphabang,609,Chomphet,B. Nangiew,Melientha suavis,1000
609071,6,Louangphabang,609,Chomphet,B. Nangiew,Geastrum saccatum,1000
609071,6,Louangphabang,609,Chomphet,B. Nangiew,Lentinus polychrous,1000
609071,6,Louangphabang,609,Chomphet,B. Nangiew,Broussonetia papyrifera,1000
609071,6,Louangphabang,609,Chomphet,B. Nangiew,Dendrobium sp.,1000
609071,6,Louangphabang,609,Chomphet,B. Nangiew,Amanita citrine,750
609071,6,Louangphabang,609,Chomphet,B. Nangiew,Dendrobium fimbriatum,750
609071,6,Louangphabang,609,Chomphet,B. Nangiew,Gigantochloa albociliata,750
609071,6,Louangphabang,609,Chomphet,B. Nangiew,Termitomyces sp.,750
609074,6,Louangphabang,609,Chomphet,B. Xongtai,Bambusa yulda,8600
609074,6,Louangphabang,609,Chomphet,B. Xongtai,Shorea obtusa,8000
609074,6,Louangphabang,609,Chomphet,B. Xongtai,Dendrocalamus membranaceus,5160
609074,6,Louangphabang,609,Chomphet,B. Xongtai,Dendrobium chryseum,1720
609074,6,Louangphabang,609,Chomphet,B. Xongtai,Acampe papillosa,1720
609074,6,Louangphabang,609,Chomphet,B. Xongtai,Melientha suavis,1720
609074,6,Louangphabang,609,Chomphet,B. Xongtai,Dendrobium sp.,1720
609074,6,Louangphabang,609,Chomphet,B. Xongtai,Dendrobium fimbriatum,1720
609074,6,Louangphabang,609,Chomphet,B. Xongtai,Vanda pumila,1720
609074,6,Louangphabang,609,Chomphet,B. Xongtai,Geastrum saccatum,860
609075,6,Louangphabang,609,Chomphet,B. Houaytao,Shorea obtusa,6000
609075,6,Louangphabang,609,Chomphet,B. Houaytao,Russula sanguinea,2200
609075,6,Louangphabang,609,Chomphet,B. Houaytao,Geastrum saccatum,2200
609075,6,Louangphabang,609,Chomphet,B. Houaytao,Bambusa yulda,2200
609075,6,Louangphabang,609,Chomphet,B. Houaytao,Broussonetia papyrifera,1000
609075,6,Louangphabang,609,Chomphet,B. Houaytao,Cantharellus sp.,220
609075,6,Louangphabang,609,Chomphet,B. Houaytao,Arenga westerhoutii,200
609075,6,Louangphabang,609,Chomphet,B. Houaytao,Mangifera indica,132
609075,6,Louangphabang,609,Chomphet,B. Houaytao,Mangifera lagenifera,88
609075,6,Louangphabang,609,Chomphet,B. Houaytao,Dimocarpus sp.,88
609076,6,Louangphabang,609,Chomphet,B. Nahai,Amorphophallus kerrii,3000
609076,6,Louangphabang,609,Chomphet,B. Nahai,Arenga westerhoutii,2400
609076,6,Louangphabang,609,Chomphet,B. Nahai,Bambusa yulda,2100
609076,6,Louangphabang,609,Chomphet,B. Nahai,Entada sp.,2100
609076,6,Louangphabang,609,Chomphet,B. Nahai,Dendrocalamus membranaceus,2100
609076,6,Louangphabang,609,Chomphet,B. Nahai,Shorea obtusa,1260
609076,6,Louangphabang,609,Chomphet,B. Nahai,Cantharellus sp.,630
609076,6,Louangphabang,609,Chomphet,B. Nahai,Cantharellus sp.,630
609076,6,Louangphabang,609,Chomphet,B. Nahai,Amanita citrine,546
609076,6,Louangphabang,609,Chomphet,B. Nahai,Lentinus sp.,420
609077,6,Louangphabang,609,Chomphet,Poulouangtai,Thysanolaena maxima,3400
609077,6,Louangphabang,609,Chomphet,Poulouangtai,Termitomyces sp.,1600
609077,6,Louangphabang,609,Chomphet,Poulouangtai,Arenga westerhoutii,1500
609077,6,Louangphabang,609,Chomphet,Poulouangtai,Amomum sp.,1250
609077,6,Louangphabang,609,Chomphet,Poulouangtai,wasp genus/species unknown,1200
609077,6,Louangphabang,609,Chomphet,Poulouangtai,Sinarundinaria microphylla,1020
609077,6,Louangphabang,609,Chomphet,Poulouangtai,Gigantochloa albociliata,1020
609077,6,Louangphabang,609,Chomphet,Poulouangtai,Musa acuminata,1020
609077,6,Louangphabang,609,Chomphet,Poulouangtai,Broussonetia papyrifera,1000
609077,6,Louangphabang,609,Chomphet,Poulouangtai,Entada sp.,750
609078,6,Louangphabang,609,Chomphet,B. Phoupord,Boehmeria sp,2150
609078,6,Louangphabang,609,Chomphet,B. Phoupord,Papilionanthe teres,1250
609078,6,Louangphabang,609,Chomphet,B. Phoupord,Thysanolaena maxima,1000
609078,6,Louangphabang,609,Chomphet,B. Phoupord,Dendrobium sp.,645
609078,6,Louangphabang,609,Chomphet,B. Phoupord,Amomum sp.,645
609078,6,Louangphabang,609,Chomphet,B. Phoupord,Broussonetia papyrifera,450
609078,6,Louangphabang,609,Chomphet,B. Phoupord,Sinarundinaria microphylla,430
609078,6,Louangphabang,609,Chomphet,B. Phoupord,Bambusa yulda,430
609078,6,Louangphabang,609,Chomphet,B. Phoupord,Arenga westerhoutii,350
609078,6,Louangphabang,609,Chomphet,B. Phoupord,Termitomyces schimperi,301
609080,6,Louangphabang,609,Chomphet,B. Vangsa,Bambusa yulda,4600
609080,6,Louangphabang,609,Chomphet,B. Vangsa,Daemonorops jenkinsiana,4600
609080,6,Louangphabang,609,Chomphet,B. Vangsa,Thysanolaena maxima,4600
609080,6,Louangphabang,609,Chomphet,B. Vangsa,Broussonetia papyrifera,2800
609080,6,Louangphabang,609,Chomphet,B. Vangsa,Piper interitum,1840
609080,6,Louangphabang,609,Chomphet,B. Vangsa,Shorea obtusa,950
609080,6,Louangphabang,609,Chomphet,B. Vangsa,Schleichera oleosa,920
609080,6,Louangphabang,609,Chomphet,B. Vangsa,Arenga westerhoutii,750
609080,6,Louangphabang,609,Chomphet,B. Vangsa,Russula sp.,552
609080,6,Louangphabang,609,Chomphet,B. Vangsa,,460
609081,6,Louangphabang,609,Chomphet,B. Houaykatay,Mangifera caloneura,3040
609081,6,Louangphabang,609,Chomphet,B. Houaykatay,Arenga westerhoutii,2600
609081,6,Louangphabang,609,Chomphet,B. Houaykatay,Bambusa yulda,2280
609081,6,Louangphabang,609,Chomphet,B. Houaykatay,Amorphophallus kerrii,1520
609081,6,Louangphabang,609,Chomphet,B. Houaykatay,Lentinus squarrosulus,760
609081,6,Louangphabang,609,Chomphet,B. Houaykatay,Thysanolaena maxima,760
609081,6,Louangphabang,609,Chomphet,B. Houaykatay,Musa acuminata,760
609081,6,Louangphabang,609,Chomphet,B. Houaykatay,Dendrobium fimbriatum,532
609081,6,Louangphabang,609,Chomphet,B. Houaykatay,Amomum sp.,400
609081,6,Louangphabang,609,Chomphet,B. Houaykatay,Smilax megacarpa,380
609082,6,Louangphabang,609,Chomphet,Houaysae,Arenga westerhoutii,16800
609082,6,Louangphabang,609,Chomphet,Houaysae,Broussonetia papyrifera,1680
609082,6,Louangphabang,609,Chomphet,Houaysae,Thysanolaena maxima,1680
609082,6,Louangphabang,609,Chomphet,Houaysae,Lentinus sp.,900
609082,6,Louangphabang,609,Chomphet,Houaysae,Bambusa yulda,840
609082,6,Louangphabang,609,Chomphet,Houaysae,Amorphophallus kerrii,400
609082,6,Louangphabang,609,Chomphet,Houaysae,Alpinia sp.,280
609082,6,Louangphabang,609,Chomphet,Houaysae,Daemonorops jenkinsiana,280
609082,6,Louangphabang,609,Chomphet,Houaysae,Apis sp.,280
609082,6,Louangphabang,609,Chomphet,Houaysae,Amomum sp.,168
